family,ligand_id,x,y,z,cluster,kept
Acceptor,FCG2946094125,5.661,0.777,-1.528,0,1
Acceptor,FCG2946094125,-0.546,-2.517,0.311,1,1
Acceptor,FCG2946094125,-3.2,-3.081,-0.219,1,1
Acceptor,MCULE-1995617555,2.67,5.679,-2.45,0,1
Acceptor,MCULE-1995617555,-2.913,-2.97,-0.546,1,1
Acceptor,MCULE-1995617555,5.722,3.01,-1.556,0,1
Acceptor,MCULE-6364997021,5.448,3.364,-1.161,0,1
Acceptor,MCULE-6364997021,6.026,0.824,-0.942,0,1
Acceptor,MCULE-6364997021,-2.453,-0.487,-0.345,1,1
Acceptor,MCULE-6364997021,-3.164,-3.152,-0.119,1,1
Acceptor,MCULE-6774338267,-0.624,-2.544,0.452,1,1
Acceptor,MCULE-6774338267,-2.989,-2.863,-0.927,1,1
Acceptor,MCULE-6774338267,2.502,3.47,-0.919,2,0
Acceptor,MCULE-6774338267,5.183,2.881,-1.636,0,1
Acceptor,MCULE-6774338267,6.351,0.611,-0.817,0,1
Acceptor,OSSK_467174,1.148,-2.437,-1.078,1,1
Acceptor,OSSK_467174,5.586,2.916,-1.188,0,1
Acceptor,MCULE-7309126653,-2.934,-0.139,0.401,1,1
Acceptor,MCULE-7309126653,-2.586,-2.835,-0.268,1,1
Acceptor,MCULE-7309126653,5.911,0.387,-0.596,0,1
Acceptor,MCULE-7309126653,5.342,2.797,-1.678,0,1
Acceptor,MCULE-6052560004,-0.191,1.278,1.162,2,0
Acceptor,MCULE-6052560004,-2.373,-3.408,-0.087,1,1
Acceptor,MCULE-6052560004,5.633,3.223,-0.833,0,1
Acceptor,MCULE-6052560004,5.43,0.679,-1.395,0,1
Acceptor,MCULE-8409240289,1.325,3.913,1.857,2,0
Acceptor,MCULE-8409240289,-0.472,-1.796,1.693,1,1
Acceptor,MCULE-8409240289,5.971,0.779,-1.119,0,1
Acceptor,MCULE-8409240289,5.519,3.354,-1.033,0,1
Acceptor,Z9135329515,6.295,3.21,-0.985,0,1
Acceptor,Z9135329515,6.937,2.862,2.245,0,1
Acceptor,MCULE-4411896303,-3.414,-0.888,1.334,1,1
Acceptor,MCULE-4411896303,-3.026,-2.772,-0.656,1,1
Acceptor,MCULE-4411896303,4.927,3.515,-1.191,0,1
Acceptor,MCULE-4411896303,6.362,1.311,-0.658,0,1
Acceptor,MCULE-4411896303,5.107,-1.017,0.366,0,1
Acceptor,OSSM_044765,5.707,3.096,-1.155,0,1
Acceptor,OSSM_044765,5.945,0.44,-1.101,0,1
Acceptor,OSSL_639641,-0.666,3.259,1.911,2,0
Acceptor,OSSL_639641,5.615,2.984,-1.156,0,1
Acceptor,MCULE-4460325065,5.792,3.356,-1.184,0,1
Acceptor,MCULE-4460325065,6.157,0.971,-1.144,0,1
Acceptor,MCULE-4460325065,-7.936,-2.651,0.906,1,1
Acceptor,MCULE-4460325065,-7.377,-0.063,0.047,1,1
Acceptor,8012-9271,-0.666,3.259,1.911,2,0
Acceptor,8012-9271,5.615,2.984,-1.156,0,1
Acceptor,STK657641,5.707,3.096,-1.155,0,1
Acceptor,STK657641,5.945,0.44,-1.101,0,1
Acceptor,Z3522831516,-1.936,2.62,1.976,2,0
Acceptor,Z3522831516,5.786,3.058,-1.215,0,1
Acceptor,MCULE-4880777263,5.886,2.745,-1.238,0,1
Acceptor,MCULE-4880777263,5.256,-0.66,1.032,0,1
Acceptor,Z1912578086,-5.87,-1.869,0.27,1,1
Acceptor,Z1912578086,-3.255,-2.844,-0.367,1,1
Acceptor,Z1912578086,5.485,3.025,-1.299,0,1
Acceptor,Z1912578086,5.854,0.426,-0.752,0,1
Acceptor,MCULE-4554608817,2.082,-0.938,1.892,2,0
Acceptor,MCULE-4554608817,4.808,-1.661,2.061,0,1
Acceptor,MCULE-4554608817,6.098,3.086,-0.773,0,1
Acceptor,STL032978,5.924,3.145,-1.102,0,1
Acceptor,STL032978,1.371,3.788,4.26,2,0
Acceptor,STL032978,-3.915,-3.225,-0.652,1,1
Acceptor,MCULE-8317582243,-0.059,1.188,1.434,2,0
Acceptor,MCULE-8317582243,-2.385,-3.409,-0.093,1,1
Acceptor,MCULE-8317582243,5.63,3.225,-0.832,0,1
Acceptor,MCULE-8317582243,5.466,0.667,-1.339,0,1
Acceptor,STL520190,6.004,2.67,-0.943,0,1
Acceptor,STL520190,3.637,2.174,4.145,2,0
Acceptor,STL520190,1.132,1.863,2.876,2,0
Acceptor,STL520269,5.819,2.917,-0.875,0,1
Acceptor,STL520269,2.462,4.853,3.21,2,0
Acceptor,STL520269,0.783,2.614,2.811,2,0
Acceptor,MCULE-3716360067,5.497,3.676,-0.82,0,1
