family,ligand_id,x,y,z,cluster,kept
Donor,Z3071621361,-1.295,-2.308,-1.355,1,1
Donor,Z3071621361,4.14,0.935,-0.693,0,1
Donor,Z3071621361,2.877,-2.465,1.212,0,1
Donor,Z203038576,-1.571,-2.275,-1.416,1,1
Donor,Z203038576,4.253,1.29,-1.289,0,1
Donor,FCG928091521,-1.194,-2.051,-0.949,1,1
Donor,FCG928091521,4.038,1.129,-0.687,0,1
Donor,FCG3364299245,4.15,1.288,-0.744,0,1
Donor,Z3498594783,-1.988,-2.741,-0.762,1,1
Donor,Z3498594783,4.011,1.192,-0.695,0,1
Donor,STK759203,4.163,1.366,-0.991,0,1
Donor,Z1198155517,-1.056,-2.216,-0.832,1,1
Donor,Z1198155517,3.954,1.126,-0.689,0,1
Donor,OSSL_478049,4.126,1.096,-0.671,0,1
Donor,OSSL_312470,4.223,0.873,-0.791,0,1
Donor,OSSL_312470,-1.277,-2.287,-1.305,1,1
Donor,STK803113,4.223,0.873,-0.791,0,1
Donor,STK803113,-1.277,-2.287,-1.305,1,1
Donor,FCG2445467333,3.984,1.191,-0.668,0,1
Donor,Z3221821579,4.072,1.123,-0.692,0,1
Donor,FCG928091315,-1.339,-1.736,-1.209,1,1
Donor,FCG928091315,3.99,1.248,-0.751,0,1
Donor,Z1556051334,-0.815,-0.461,1.582,1,1
Donor,Z1556051334,-0.494,-1.155,-0.78,1,1
Donor,Z1556051334,-1.054,-2.217,-0.836,1,1
Donor,Z1556051334,3.94,1.16,-0.7,0,1
Donor,Z1556051334,2.064,-0.889,-4.566,0,1
Donor,Z1556051334,-1.067,-2.209,-0.85,1,1
Donor,Z1556051334,3.948,1.135,-0.68,0,1
Donor,Z1556051334,2.077,-0.886,-4.56,0,1
Donor,OSSM_129722,4.163,1.366,-0.991,0,1
Donor,Z4971220652,4.017,1.13,-0.7,0,1
Donor,Z9108933277,4.244,1.294,-0.761,0,1
Donor,Z220327456,4.209,1.089,-0.691,0,1
Donor,FCG3364299252,-1.871,-1.785,-0.933,1,1
Donor,FCG3364299252,4.046,0.794,-0.855,0,1
Donor,Z1262658266,4.139,1.116,-0.666,0,1
Donor,Z1262658266,3.187,1.367,1.915,0,1
Donor,Z2050038784,2.31,0.911,-2.126,0,1
Donor,Z2050038784,0.002,-0.271,-2.419,1,1
Donor,Z2050038784,-0.667,0.952,-0.16,1,1
Donor,Z2050038784,-0.368,-2.554,0.761,1,1
Donor,Z2050038784,-1.451,-1.858,-1.038,1,1
Donor,Z2050038784,3.723,1.15,-0.719,0,1
Donor,Z1741977143,-1.324,-2.002,-1.171,1,1
Donor,Z1741977143,4.138,1.139,-0.744,0,1
Donor,Z57102382,4.038,1.365,-0.822,0,1
Donor,OSSM_304587,-1.006,-2.508,-0.711,1,1
Donor,OSSM_304587,3.893,1.088,-0.658,0,1
Donor,FCG928091479,-1.525,-1.37,-1.604,1,1
Donor,FCG928091479,3.92,1.349,-0.893,0,1
Donor,Z4437707719,4.021,1.153,-0.706,0,1
Donor,Z3215375352,4.134,1.129,-0.708,0,1
Donor,STL301903,-1.006,-2.508,-0.711,1,1
Donor,STL301903,3.893,1.088,-0.658,0,1
Donor,Z2574937385,-1.157,-2.037,-0.915,1,1
Donor,Z2574937385,4.308,0.894,-0.853,0,1
Donor,Z5219061923,-4.602,-2.26,0.618,1,1
Donor,Z5219061923,3.987,1.188,-0.667,0,1
Donor,Z4574899614,4.033,1.058,-0.736,0,1
Donor,FCG928091309,-1.204,-2.019,-0.654,1,1
Donor,FCG928091309,4.077,1.088,-0.682,0,1
Donor,FCG2435177302,-1.169,-1.969,-0.871,1,1
Donor,FCG2435177302,4.113,1.138,-0.704,0,1
Acceptor,Z1262591397,-1.197,-2.135,-0.893,1,1
Acceptor,Z1262591397,4.369,0.904,-0.852,0,1
Acceptor,FCG2447674341,4.146,1.151,-0.697,0,1
Acceptor,Z3324923673,2.695,2.105,-2.82,0,1
Acceptor,Z3324923673,4.165,1.165,-0.71,0,1
Acceptor,Z295456854,-1.662,-2.399,-0.605,1,1
Acceptor,Z295456854,4.449,0.972,-0.845,0,1
Acceptor,Z2301287926,-1.204,-2.15,-1.045,1,1
Acceptor,Z2301287926,4.375,0.883,-0.864,0,1
Acceptor,Z2301287926,4.882,-1.745,-0.181,0,1
Acceptor,Z56836691,-1.039,-2.235,-0.81,1,1
Acceptor,Z56836691,3.958,1.119,-0.69,0,1
Acceptor,OSSL_962902,-1.04,-2.232,-0.812,1,1
Acceptor,OSSL_962902,3.958,1.12,-0.69,0,1
Acceptor,STL377784,-1.04,-2.232,-0.812,1,1
Acceptor,STL377784,3.958,1.12,-0.69,0,1
Acceptor,STK618645,4.149,0.919,-0.708,0,1
Acceptor,STK618645,3.945,-2.265,0.437,0,1
Acceptor,STK618645,-1.291,-2.318,-1.352,1,1
Acceptor,Z1815149210,4.05,1.098,-0.706,0,1
Acceptor,OSSL_882694,4.149,0.919,-0.708,0,1
Acceptor,OSSL_882694,3.945,-2.265,0.437,0,1
Acceptor,OSSL_882694,-1.291,-2.318,-1.352,1,1
Acceptor,FCG2447641612,2.511,0.126,1.123,0,1
Acceptor,FCG2447641612,4.203,1.136,-0.688,0,1
Acceptor,Z2752645466,4.012,1.211,-0.738,0,1
Acceptor,Z4119887033,1.852,2.602,-1.324,0,1
Acceptor,Z4119887033,4.064,1.087,-0.708,0,1
Acceptor,Z955123630,-1.071,-2.219,-0.844,1,1
Acceptor,Z955123630,2.19,-1.094,-4.505,0,1
Acceptor,Z955123630,3.949,1.144,-0.693,0,1
Acceptor,Z955123630,-1.066,-2.228,-0.838,1,1
Acceptor,Z955123630,2.201,-1.116,-4.497,0,1
Acceptor,Z955123630,3.94,1.153,-0.693,0,1
Acceptor,FCG928091505,-2.764,-3.022,-0.649,1,1
Acceptor,FCG928091505,3.795,1.344,-0.93,0,1
Acceptor,Z1259339888,5.119,-1.172,-1.686,0,1
Acceptor,Z1259339888,4.325,1.417,-1.234,0,1
Acceptor,Z1259339888,-1.659,-2.3,-0.807,1,1
Acceptor,Z3071621361,-1.295,-2.308,-1.355,1,1
Acceptor,Z3071621361,4.14,0.935,-0.693,0,1
Acceptor,Z3071621361,2.877,-2.465,1.212,0,1
Acceptor,Z203038576,-1.571,-2.275,-1.416,1,1
Acceptor,Z203038576,4.253,1.29,-1.289,0,1
Acceptor,FCG928091521,-3.26,-3.03,-1.042,1,1
Acceptor,FCG928091521,4.038,1.129,-0.687,0,1
Acceptor,FCG3364299245,4.15,1.288,-0.744,0,1
Acceptor,Z3498594783,-1.988,-2.741,-0.762,1,1
Acceptor,Z3498594783,0.493,-0.775,-3.207,1,1
Acceptor,Z3498594783,4.011,1.192,-0.695,0,1
Acceptor,STK759203,-1.02,-2.228,-1.43,1,1
Acceptor,STK759203,4.163,1.366,-0.991,0,1
Acceptor,Z1198155517,-1.056,-2.216,-0.832,1,1
Acceptor,Z1198155517,3.954,1.126,-0.689,0,1
Acceptor,OSSL_478049,4.126,1.096,-0.671,0,1
Acceptor,OSSL_312470,4.223,0.873,-0.791,0,1
Acceptor,OSSL_312470,-1.277,-2.287,-1.305,1,1
Acceptor,STK803113,4.223,0.873,-0.791,0,1
Acceptor,STK803113,-1.277,-2.287,-1.305,1,1
Acceptor,FCG2445467333,3.984,1.191,-0.668,0,1
Acceptor,Z3221821579,-1.17,-3.308,-0.445,1,1
Acceptor,Z3221821579,-1.243,-1.949,1.392,1,1
Acceptor,Z3221821579,4.072,1.123,-0.692,0,1
Acceptor,Z3221821579,3.666,-1.566,-0.897,0,1
Acceptor,FCG928091315,-3.374,-2.801,-1.206,1,1
Acceptor,FCG928091315,3.99,1.248,-0.751,0,1
Acceptor,Z1556051334,-1.054,-2.217,-0.836,1,1
Acceptor,Z1556051334,3.94,1.16,-0.7,0,1
Acceptor,Z1556051334,2.064,-0.889,-4.566,0,1
Acceptor,Z1556051334,-1.067,-2.209,-0.85,1,1
Acceptor,Z1556051334,3.948,1.135,-0.68,0,1
Acceptor,Z1556051334,2.077,-0.886,-4.56,0,1
Acceptor,OSSM_129722,-1.02,-2.228,-1.43,1,1
Acceptor,OSSM_129722,4.163,1.366,-0.991,0,1
Acceptor,Z4971220652,4.017,1.13,-0.7,0,1
Acceptor,Z9108933277,4.244,1.294,-0.761,0,1
Acceptor,Z220327456,4.209,1.089,-0.691,0,1
Acceptor,FCG3364299252,-1.871,-1.785,-0.933,1,1
Acceptor,FCG3364299252,4.046,0.794,-0.855,0,1
Acceptor,Z1262658266,4.139,1.116,-0.666,0,1
Acceptor,Z1262658266,3.187,1.367,1.915,0,1
Acceptor,Z2050038784,0.002,-0.271,-2.419,1,1
Acceptor,Z2050038784,-0.667,0.952,-0.16,1,1
Acceptor,Z2050038784,-1.451,-1.858,-1.038,1,1
Acceptor,Z2050038784,3.723,1.15,-0.719,0,1
Acceptor,Z1741977143,-1.324,-2.002,-1.171,1,1
Acceptor,Z1741977143,4.138,1.139,-0.744,0,1
Acceptor,Z57102382,4.038,1.365,-0.822,0,1
Acceptor,OSSM_304587,-1.006,-2.508,-0.711,1,1
Acceptor,OSSM_304587,3.893,1.088,-0.658,0,1
Acceptor,FCG928091479,-3.498,-2.509,-1.563,1,1
Acceptor,FCG928091479,3.92,1.349,-0.893,0,1
Acceptor,Z4437707719,4.021,1.153,-0.706,0,1
Acceptor,Z4437707719,1.87,2.729,-1.23,0,1
Acceptor,Z3215375352,4.134,1.129,-0.708,0,1
Acceptor,STL301903,-1.006,-2.508,-0.711,1,1
Acceptor,STL301903,3.893,1.088,-0.658,0,1
Acceptor,Z2574937385,2.603,2.06,0.899,0,1
Acceptor,Z2574937385,-1.157,-2.037,-0.915,1,1
Acceptor,Z2574937385,4.308,0.894,-0.853,0,1
Acceptor,Z5219061923,-4.602,-2.26,0.618,1,1
Acceptor,Z5219061923,3.987,1.188,-0.667,0,1
Acceptor,Z4574899614,4.199,-0.057,-3.258,0,1
Acceptor,Z4574899614,4.033,1.058,-0.736,0,1
Acceptor,FCG928091309,-1.751,-2.979,1.356,1,1
Acceptor,FCG928091309,4.077,1.088,-0.682,0,1
Acceptor,FCG2435177302,-3.1,-3.208,-0.71,1,1
Acceptor,FCG2435177302,4.113,1.138,-0.704,0,1
PosIonizable,Z1262591397,-3.239,-0.583,0.277,0,1
PosIonizable,FCG2447674341,-3.29,-0.237,0.775,0,1
PosIonizable,FCG2447674341,-1.254,-1.72,-0.656,0,1
PosIonizable,Z3324923673,-3.019,-0.435,0.433,0,1
PosIonizable,Z295456854,-3.257,-0.039,-0.784,0,1
PosIonizable,Z2301287926,-3.272,-0.575,0.105,0,1
PosIonizable,Z56836691,-2.628,-0.382,0.593,0,1
PosIonizable,OSSL_962902,-2.629,-0.387,0.586,0,1
PosIonizable,STL377784,-2.629,-0.387,0.586,0,1
PosIonizable,STK618645,-2.344,-0.222,0.125,0,1
PosIonizable,Z1815149210,-2.12,-0.343,0.048,0,1
PosIonizable,OSSL_882694,-2.344,-0.222,0.125,0,1
PosIonizable,FCG2447641612,-1.588,-0.875,-2.816,0,1
PosIonizable,FCG2447641612,-3.269,-0.335,0.572,0,1
PosIonizable,Z2752645466,-1.586,-1.461,-1.83,0,1
PosIonizable,Z2752645466,-2.612,-0.293,0.607,0,1
PosIonizable,Z4119887033,-2.176,-0.308,0.061,0,1
PosIonizable,Z955123630,-2.58,-0.384,0.584,0,1
PosIonizable,Z955123630,-2.584,-0.391,0.581,0,1
PosIonizable,FCG928091505,-1.962,-0.244,1.1,0,1
PosIonizable,Z1259339888,-3.202,0.219,0.703,0,1
PosIonizable,Z3071621361,-2.341,-0.234,0.154,0,1
PosIonizable,Z203038576,-3.152,-0.594,0.273,0,1
PosIonizable,FCG928091521,-2.913,-0.146,0.769,0,1
PosIonizable,FCG3364299245,-3.349,-0.556,0.745,0,1
PosIonizable,FCG3364299245,-0.86,1.493,0.17,0,1
PosIonizable,Z3498594783,-5.291,-1.341,0.351,0,1
PosIonizable,Z3498594783,-2.367,0.387,-0.3,0,1
PosIonizable,STK759203,-3.683,-0.534,0.83,0,1
PosIonizable,Z1198155517,-2.626,-0.387,0.548,0,1
PosIonizable,OSSL_478049,-2.343,-0.364,0.041,0,1
PosIonizable,OSSL_312470,-2.646,-0.358,0.093,0,1
PosIonizable,STK803113,-2.646,-0.358,0.093,0,1
PosIonizable,FCG2445467333,-4.096,2.705,-0.211,0,1
PosIonizable,FCG2445467333,-1.883,-0.384,0.117,0,1
PosIonizable,Z3221821579,-2.351,0.173,0.068,0,1
PosIonizable,FCG928091315,-2.991,-0.34,1.032,0,1
PosIonizable,Z1556051334,-2.606,-0.421,0.588,0,1
PosIonizable,Z1556051334,-2.606,-0.411,0.582,0,1
PosIonizable,OSSM_129722,-3.683,-0.534,0.83,0,1
PosIonizable,Z4971220652,-2.037,-0.363,0.063,0,1
PosIonizable,Z4971220652,-4.195,-0.511,1.26,0,1
PosIonizable,Z9108933277,-3.679,-0.733,0.663,0,1
PosIonizable,Z220327456,-2.84,-0.381,0.189,0,1
PosIonizable,FCG3364299252,-3.879,0.835,0.793,0,1
PosIonizable,FCG3364299252,-0.905,0.86,-2.383,0,1
PosIonizable,Z1262658266,-2.416,-0.428,0.041,0,1
PosIonizable,Z2050038784,-2.695,0.059,0.69,0,1
PosIonizable,Z1741977143,-3.4,-0.506,-0.126,0,1
PosIonizable,Z57102382,-2.205,-0.755,0.236,0,1
PosIonizable,OSSM_304587,-2.041,-0.276,0.51,0,1
PosIonizable,FCG928091479,-2.647,-0.5,1.119,0,1
PosIonizable,Z4437707719,-2.118,-0.418,0.086,0,1
PosIonizable,Z3215375352,-2.615,-0.441,0.173,0,1
PosIonizable,STL301903,-2.041,-0.276,0.51,0,1
PosIonizable,Z2574937385,-3.373,-0.597,0.095,0,1
PosIonizable,Z5219061923,-5.091,2.643,3.018,0,1
PosIonizable,Z5219061923,-1.883,-0.387,0.104,0,1
PosIonizable,Z4574899614,-2.562,0.01,0.605,0,1
PosIonizable,FCG928091309,-5.01,-5.742,-1.278,0,1
PosIonizable,FCG2435177302,-3.309,-0.336,0.763,0,1
Aromatic,Z1262591397,1.73,0.108,-0.921,0,1
Aromatic,FCG2447674341,2.074,-0.308,-1.768,0,1
Aromatic,Z3324923673,1.811,-0.139,-1.468,0,1
Aromatic,Z295456854,1.732,0.7,-1.225,0,1
Aromatic,Z2301287926,1.739,0.084,-1.017,0,1
Aromatic,Z56836691,1.909,-0.27,-1.887,0,1
Aromatic,OSSL_962902,1.909,-0.269,-1.888,0,1
Aromatic,STL377784,1.909,-0.269,-1.888,0,1
Aromatic,STK618645,1.614,-0.017,-1.259,0,1
Aromatic,Z1815149210,1.578,-0.101,-1.235,0,1
Aromatic,OSSL_882694,1.614,-0.017,-1.259,0,1
Aromatic,FCG2447641612,1.978,-0.232,-1.58,0,1
Aromatic,Z2752645466,1.811,-0.21,-1.698,0,1
Aromatic,Z4119887033,1.601,-0.143,-1.243,0,1
Aromatic,Z955123630,1.969,-0.36,-1.866,0,1
Aromatic,Z955123630,1.969,-0.364,-1.864,0,1
Aromatic,FCG928091505,2.127,-0.756,-1.542,0,1
Aromatic,Z1259339888,2.407,-0.545,-1.705,0,1
Aromatic,Z3071621361,1.62,-0.027,-1.266,0,1
Aromatic,Z203038576,1.765,0.48,-0.309,0,1
Aromatic,FCG928091521,2.059,-0.354,-1.893,0,1
Aromatic,FCG3364299245,1.944,-0.055,-1.71,0,1
Aromatic,Z3498594783,1.33,0.708,-1.082,0,1
Aromatic,STK759203,1.667,0.218,-1.146,0,1
Aromatic,Z1198155517,1.922,-0.283,-1.892,0,1
Aromatic,OSSL_478049,1.695,-0.076,-1.215,0,1
Aromatic,OSSL_312470,1.662,-0.008,-1.294,0,1
Aromatic,STK803113,1.662,-0.008,-1.294,0,1
Aromatic,FCG2445467333,1.603,-0.002,-1.361,0,1
Aromatic,Z3221821579,1.522,0.134,-1.258,0,1
Aromatic,FCG928091315,2.177,-0.498,-1.862,0,1
Aromatic,Z1556051334,1.919,-0.28,-1.889,0,1
Aromatic,Z1556051334,1.925,-0.289,-1.881,0,1
Aromatic,OSSM_129722,1.667,0.218,-1.146,0,1
Aromatic,Z4971220652,1.572,-0.069,-1.264,0,1
Aromatic,Z9108933277,1.926,0.053,-1.564,0,1
Aromatic,Z220327456,1.812,-0.131,-1.276,0,1
Aromatic,FCG3364299252,2.346,-1.031,-2.024,0,1
Aromatic,Z1262658266,1.688,-0.031,-1.202,0,1
Aromatic,Z2050038784,1.897,-0.551,-1.866,0,1
Aromatic,Z1741977143,1.517,0.258,-0.857,0,1
Aromatic,Z57102382,1.572,0.283,-1.394,0,1
Aromatic,OSSM_304587,1.877,-0.415,-1.77,0,1
Aromatic,FCG928091479,2.199,-0.679,-1.596,0,1
Aromatic,Z4437707719,1.586,-0.027,-1.268,0,1
Aromatic,Z3215375352,1.689,-0.074,-1.276,0,1
Aromatic,STL301903,1.877,-0.415,-1.77,0,1
Aromatic,Z2574937385,1.608,0.155,-0.822,0,1
Aromatic,Z5219061923,1.601,0.002,-1.349,0,1
Aromatic,Z4574899614,1.923,-0.449,-1.717,0,1
Aromatic,FCG928091309,1.888,-0.151,-1.796,0,1
Aromatic,FCG2435177302,2.082,-0.296,-1.88,0,1
LumpedHydrophobe,Z1262591397,1.73,0.108,-0.921,0,1
LumpedHydrophobe,FCG2447674341,2.074,-0.308,-1.768,0,1
LumpedHydrophobe,Z3324923673,1.811,-0.139,-1.468,0,1
LumpedHydrophobe,Z295456854,1.732,0.7,-1.225,0,1
LumpedHydrophobe,Z2301287926,1.739,0.084,-1.017,0,1
LumpedHydrophobe,Z2301287926,-4.284,-0.16,-0.893,1,0
LumpedHydrophobe,Z56836691,1.909,-0.27,-1.887,0,1
LumpedHydrophobe,OSSL_962902,1.909,-0.269,-1.888,0,1
LumpedHydrophobe,STL377784,1.909,-0.269,-1.888,0,1
LumpedHydrophobe,STK618645,1.614,-0.017,-1.259,0,1
LumpedHydrophobe,STK618645,-3.365,0.63,0.764,1,0
LumpedHydrophobe,Z1815149210,1.578,-0.101,-1.235,0,1
LumpedHydrophobe,OSSL_882694,1.614,-0.017,-1.259,0,1
LumpedHydrophobe,OSSL_882694,-3.365,0.63,0.764,1,0
LumpedHydrophobe,FCG2447641612,1.978,-0.232,-1.58,0,1
LumpedHydrophobe,Z2752645466,1.811,-0.21,-1.698,0,1
LumpedHydrophobe,Z4119887033,1.601,-0.143,-1.243,0,1
LumpedHydrophobe,Z955123630,1.969,-0.36,-1.866,0,1
LumpedHydrophobe,Z955123630,1.969,-0.364,-1.864,0,1
LumpedHydrophobe,Z955123630,-2.826,-0.472,2.453,1,0
LumpedHydrophobe,Z955123630,-2.825,-0.46,2.451,1,0
LumpedHydrophobe,FCG928091505,2.127,-0.756,-1.542,0,1
LumpedHydrophobe,Z1259339888,2.407,-0.545,-1.705,0,1
LumpedHydrophobe,Z3071621361,1.62,-0.027,-1.266,0,1
LumpedHydrophobe,Z3071621361,-3.358,0.611,0.81,1,0
LumpedHydrophobe,Z203038576,1.765,0.48,-0.309,0,1
LumpedHydrophobe,FCG928091521,2.059,-0.354,-1.893,0,1
LumpedHydrophobe,FCG3364299245,1.944,-0.055,-1.71,0,1
LumpedHydrophobe,Z3498594783,1.33,0.708,-1.082,0,1
LumpedHydrophobe,STK759203,1.667,0.218,-1.146,0,1
LumpedHydrophobe,Z1198155517,1.922,-0.283,-1.892,0,1
LumpedHydrophobe,Z1198155517,-2.851,-0.314,2.422,1,0
LumpedHydrophobe,OSSL_478049,1.695,-0.076,-1.215,0,1
LumpedHydrophobe,OSSL_312470,1.662,-0.008,-1.294,0,1
LumpedHydrophobe,STK803113,1.662,-0.008,-1.294,0,1
LumpedHydrophobe,FCG2445467333,1.603,-0.002,-1.361,0,1
LumpedHydrophobe,Z3221821579,1.522,0.134,-1.258,0,1
LumpedHydrophobe,FCG928091315,2.177,-0.498,-1.862,0,1
LumpedHydrophobe,Z1556051334,1.919,-0.28,-1.889,0,1
LumpedHydrophobe,Z1556051334,1.925,-0.289,-1.881,0,1
LumpedHydrophobe,Z1556051334,-2.76,-0.087,2.019,1,0
LumpedHydrophobe,Z1556051334,-2.764,-0.081,2.014,1,0
LumpedHydrophobe,OSSM_129722,1.667,0.218,-1.146,0,1
LumpedHydrophobe,Z4971220652,1.572,-0.069,-1.264,0,1
LumpedHydrophobe,Z9108933277,1.926,0.053,-1.564,0,1
LumpedHydrophobe,Z220327456,1.812,-0.131,-1.276,0,1
LumpedHydrophobe,FCG3364299252,2.346,-1.031,-2.024,0,1
LumpedHydrophobe,Z1262658266,1.688,-0.031,-1.202,0,1
LumpedHydrophobe,Z2050038784,1.897,-0.551,-1.866,0,1
LumpedHydrophobe,Z1741977143,1.517,0.258,-0.857,0,1
LumpedHydrophobe,Z57102382,1.572,0.283,-1.394,0,1
LumpedHydrophobe,OSSM_304587,1.877,-0.415,-1.77,0,1
LumpedHydrophobe,FCG928091479,2.199,-0.679,-1.596,0,1
LumpedHydrophobe,Z4437707719,1.586,-0.027,-1.268,0,1
LumpedHydrophobe,Z3215375352,1.689,-0.074,-1.276,0,1
LumpedHydrophobe,STL301903,1.877,-0.415,-1.77,0,1
LumpedHydrophobe,Z2574937385,1.608,0.155,-0.822,0,1
LumpedHydrophobe,Z5219061923,1.601,0.002,-1.349,0,1
LumpedHydrophobe,Z4574899614,1.923,-0.449,-1.717,0,1
LumpedHydrophobe,FCG928091309,1.888,-0.151,-1.796,0,1
LumpedHydrophobe,FCG2435177302,2.082,-0.296,-1.88,0,1
NegIonizable,Z955123630,-0.497,-0.665,-0.809,0,0
NegIonizable,Z955123630,-1.113,-0.448,-0.303,0,0
NegIonizable,Z955123630,-0.093,-0.995,-0.142,0,0
NegIonizable,Z955123630,-0.709,-0.778,0.364,0,0
NegIonizable,Z3071621361,-1.317,-0.041,0.188,0,0
NegIonizable,Z3071621361,-0.549,-0.026,0.491,0,0
NegIonizable,Z3071621361,-1.027,-0.492,-0.468,0,0
NegIonizable,Z3071621361,-0.259,-0.477,-0.165,0,0
NegIonizable,Z1556051334,-0.979,0.22,0.493,0,0
NegIonizable,Z1556051334,-0.872,-0.012,-0.294,0,0
NegIonizable,Z1556051334,-0.148,0.116,0.616,0,0
NegIonizable,Z1556051334,-0.041,-0.115,-0.171,0,0
NegIonizable,Z2050038784,2.499,0.154,-1.262,0,0
NegIonizable,Z2050038784,-1.179,-1.768,0.499,0,0
