family,ligand_id,x,y,z,dx,dy,dz
Acceptor,STK219929,0.231,-0.939,1.316,-0.03,-0.94,0.339
Acceptor,STK219929,4.165,-3.359,1.381,-0.643,-0.763,0.063
Acceptor,STK219929,6.303,-2.531,1.339,0.578,0.813,-0.07
Acceptor,STK219929,3.464,7.763,2.424,0.177,0.404,0.898
Aromatic,STK219929,-2.243,1.543,0.333,0.219,0.686,0.694
Aromatic,STK219929,4.113,0.328,0.985,0.042,-0.108,-0.993
Aromatic,STK219929,2.706,9.079,-0.842,-0.48,0.608,0.633
LumpedHydrophobe,STK219929,-2.243,1.543,0.333,,,
LumpedHydrophobe,STK219929,4.113,0.328,0.985,,,
LumpedHydrophobe,STK219929,2.706,9.079,-0.842,,,
Donor,V007-0166,0.982,-2.47,3.544,,,
Acceptor,V007-0166,-6.957,-0.935,0.887,0.097,-0.512,0.853
Acceptor,V007-0166,-5.158,1.936,-4.092,-0.887,0.258,-0.382
Acceptor,V007-0166,-2.675,3.21,-6.351,0.9,0.197,-0.389
Acceptor,V007-0166,-4.96,3.376,-6.431,-0.876,-0.246,0.415
Acceptor,V007-0166,2.015,-1.081,5.043,-0.077,0.693,0.717
Acceptor,V007-0166,3.878,-2.407,2.406,-0.004,-0.805,-0.593
Aromatic,V007-0166,-4.103,1.632,-3.643,-0.032,-0.86,-0.51
Aromatic,V007-0166,-7.212,0.45,-1.437,-0.032,-0.863,-0.505
Aromatic,V007-0166,-2.175,-0.211,-0.58,0.872,0.205,-0.444
Aromatic,V007-0166,4.657,-0.044,1.196,-0.924,0.117,-0.363
LumpedHydrophobe,V007-0166,-7.212,0.45,-1.437,,,
LumpedHydrophobe,V007-0166,-2.175,-0.211,-0.58,,,
LumpedHydrophobe,V007-0166,4.657,-0.044,1.196,,,
Donor,K788-9145,0.556,2.052,1.881,0.736,-0.202,-0.646
Acceptor,K788-9145,-7.835,-1.151,1.411,-0.556,-0.594,0.581
Acceptor,K788-9145,-4.826,1.458,-4.506,-0.831,0.261,-0.492
Acceptor,K788-9145,-1.709,2.355,2.122,-0.777,0.353,0.521
PosIonizable,K788-9145,1.36,5.01,4.106,,,
PosIonizable,K788-9145,3.023,7.306,5.085,,,
Aromatic,K788-9145,-6.317,0.468,-0.175,-0.758,0.649,-0.067
Aromatic,K788-9145,-0.604,-0.348,-7.728,-0.395,0.525,-0.754
Aromatic,K788-9145,-1.272,0.666,-1.065,0.54,0.706,-0.458
LumpedHydrophobe,K788-9145,-6.317,0.468,-0.175,,,
LumpedHydrophobe,K788-9145,-0.604,-0.348,-7.728,,,
LumpedHydrophobe,K788-9145,-1.272,0.666,-1.065,,,
Donor,OSSK_374044,-5.909,-4.073,-8.635,0.739,0.62,0.263
Donor,OSSK_374044,-4.665,2.234,-2.071,0.539,0.351,-0.766
Donor,OSSK_374044,1.335,0.917,1.228,-0.362,0.909,-0.205
Acceptor,OSSK_374044,-5.216,-4.966,-6.396,0.825,-0.093,0.557
Acceptor,OSSK_374044,-7.243,-5.972,-7.506,-0.576,-0.79,-0.21
Acceptor,OSSK_374044,-5.875,0.029,-4.656,0.196,-0.164,-0.967
Acceptor,OSSK_374044,-5.191,0.987,-3.971,0.691,0.553,-0.466
Acceptor,OSSK_374044,-0.994,2.06,2.151,0.333,0.9,0.28
Acceptor,OSSK_374044,0.692,-1.108,2.107,0.13,-0.988,0.085
Aromatic,OSSK_374044,-8.149,-2.523,-5.857,-0.233,-0.621,0.748
Aromatic,OSSK_374044,-6.144,0.241,-3.325,0.694,-0.676,0.246
Aromatic,OSSK_374044,-7.411,-0.305,-1.295,0.706,-0.655,0.269
Aromatic,OSSK_374044,-2.83,2.037,0.076,0.748,0.081,-0.659
LumpedHydrophobe,OSSK_374044,-8.149,-2.523,-5.857,,,
LumpedHydrophobe,OSSK_374044,-7.411,-0.305,-1.295,,,
LumpedHydrophobe,OSSK_374044,-2.83,2.037,0.076,,,
LumpedHydrophobe,OSSK_374044,-5.498,-4.899,-9.813,,,
Donor,V003-4478,-7.22,0.314,-8.57,,,
Donor,V003-4478,1.557,0.664,1.084,0.248,0.905,-0.345
Acceptor,V003-4478,-6.74,0.64,-10.795,0.674,0.143,-0.725
Acceptor,V003-4478,-5.318,1.943,-4.274,0.398,0.489,-0.776
Acceptor,V003-4478,-5.564,1.747,-1.925,0.212,0.349,0.913
Acceptor,V003-4478,-0.14,-0.546,2.03,-0.301,-0.752,0.586
Acceptor,V003-4478,3.698,2.58,0.548,-0.737,-0.3,-0.606
Aromatic,V003-4478,-5.846,1.3,-3.194,-0.796,0.605,-0.03
Aromatic,V003-4478,-1.753,2.103,0.082,0.25,0.734,0.632
Aromatic,V003-4478,4.722,3.011,1.397,-0.666,0.131,0.734
LumpedHydrophobe,V003-4478,-1.753,2.103,0.082,,,
LumpedHydrophobe,V003-4478,-6.898,-0.0,-0.835,,,
Donor,Z26537555,1.38,1.024,0.687,-0.141,0.963,-0.231
Acceptor,Z26537555,-4.76,2.248,-0.698,-0.132,0.99,-0.043
Acceptor,Z26537555,0.329,-0.935,1.345,0.026,-0.913,0.408
Acceptor,Z26537555,6.595,-2.297,1.536,0.94,-0.034,-0.338
Acceptor,Z26537555,4.274,-3.255,1.632,-0.664,-0.697,-0.272
Acceptor,Z26537555,4.193,-4.402,5.269,-0.189,-0.464,0.866
Aromatic,Z26537555,-6.854,0.546,-1.316,-0.268,0.612,-0.744
Aromatic,Z26537555,-2.293,1.224,0.045,0.029,0.654,0.756
Aromatic,Z26537555,4.096,0.605,1.258,0.186,-0.195,-0.963
LumpedHydrophobe,Z26537555,-6.854,0.546,-1.316,,,
LumpedHydrophobe,Z26537555,-2.293,1.224,0.045,,,
LumpedHydrophobe,Z26537555,4.096,0.605,1.258,,,
Donor,E852-4754,7.152,0.989,0.069,-0.094,0.623,-0.777
Donor,E852-4754,5.555,-2.154,-1.253,,,
Donor,E852-4754,0.812,1.444,1.934,0.505,0.456,-0.733
Acceptor,E852-4754,7.114,-1.181,0.771,0.28,-0.688,0.67
Acceptor,E852-4754,4.325,-3.834,-0.243,-0.151,-0.975,0.161
Acceptor,E852-4754,2.818,0.478,0.357,-0.131,0.983,-0.127
Acceptor,E852-4754,0.412,-0.66,2.771,-0.521,-0.614,0.593
Acceptor,E852-4754,-4.466,2.418,-1.402,-0.061,0.894,-0.444
Aromatic,E852-4754,2.992,-0.708,0.488,0.659,0.174,0.731
Aromatic,E852-4754,-2.495,2.192,0.531,-0.625,0.378,0.683
LumpedHydrophobe,E852-4754,-2.495,2.192,0.531,,,
Donor,OSSK_594864,1.66,1.076,2.067,-0.074,0.997,0.037
Donor,OSSK_594864,3.483,5.86,2.143,,,
Acceptor,OSSK_594864,-1.074,2.003,1.714,0.415,0.878,-0.239
Acceptor,OSSK_594864,0.515,-0.903,2.511,-0.042,-0.997,0.066
Acceptor,OSSK_594864,4.145,-3.336,0.976,-0.663,-0.744,0.085
Acceptor,OSSK_594864,6.27,-2.578,0.57,0.608,0.792,-0.054
Acceptor,OSSK_594864,4.533,7.501,0.9,0.197,0.424,-0.884
Aromatic,OSSK_594864,-3.243,1.163,0.206,-0.587,0.142,0.797
Aromatic,OSSK_594864,4.253,0.349,1.293,0.272,-0.078,0.959
Aromatic,OSSK_594864,5.363,8.268,4.315,-0.063,0.882,-0.467
LumpedHydrophobe,OSSK_594864,-3.243,1.163,0.206,,,
LumpedHydrophobe,OSSK_594864,4.253,0.349,1.293,,,
LumpedHydrophobe,OSSK_594864,5.363,8.268,4.315,,,
LumpedHydrophobe,OSSK_594864,-6.019,0.034,-1.291,,,
Donor,STK189045,1.66,1.076,2.067,-0.074,0.997,0.037
Donor,STK189045,3.483,5.86,2.143,,,
Acceptor,STK189045,-1.074,2.003,1.714,0.415,0.878,-0.239
Acceptor,STK189045,0.515,-0.903,2.511,-0.042,-0.997,0.066
Acceptor,STK189045,4.145,-3.336,0.976,-0.663,-0.744,0.085
Acceptor,STK189045,6.27,-2.578,0.57,0.608,0.792,-0.054
Acceptor,STK189045,4.533,7.501,0.9,0.197,0.424,-0.884
Aromatic,STK189045,-3.243,1.163,0.206,-0.587,0.142,0.797
Aromatic,STK189045,4.253,0.349,1.293,0.272,-0.078,0.959
Aromatic,STK189045,5.363,8.268,4.315,-0.063,0.882,-0.467
LumpedHydrophobe,STK189045,-3.243,1.163,0.206,,,
LumpedHydrophobe,STK189045,4.253,0.349,1.293,,,
LumpedHydrophobe,STK189045,5.363,8.268,4.315,,,
LumpedHydrophobe,STK189045,-6.019,0.034,-1.291,,,
Donor,V018-4858,-5.951,7.421,-0.996,,,
Donor,V018-4858,0.937,1.806,1.474,0.455,-0.481,-0.749
Acceptor,V018-4858,-7.865,8.459,-0.242,-0.915,0.36,-0.183
Acceptor,V018-4858,-4.979,3.996,-2.31,0.112,0.332,0.937
Acceptor,V018-4858,-5.45,2.192,-3.786,-0.237,-0.965,-0.116
Acceptor,V018-4858,-1.15,2.193,2.35,-0.594,0.158,0.789
Acceptor,V018-4858,3.563,-3.16,1.662,0.203,-0.977,-0.06
PosIonizable,V018-4858,2.861,-0.251,1.695,,,
Aromatic,V018-4858,-5.126,3.511,-3.587,0.972,-0.235,-0.018
Aromatic,V018-4858,-1.561,1.647,-1.244,0.408,-0.912,-0.034
LumpedHydrophobe,V018-4858,-1.561,1.647,-1.244,,,
LumpedHydrophobe,V018-4858,-5.399,2.357,-6.226,,,
Donor,V028-1746,0.812,0.879,1.771,0.508,0.329,-0.796
Acceptor,V028-1746,-3.95,4.003,-1.117,0.407,-0.546,0.732
Acceptor,V028-1746,-3.623,5.355,-3.042,0.635,0.418,-0.65
Acceptor,V028-1746,-0.819,-0.649,2.297,-0.383,-0.671,0.635
Acceptor,V028-1746,6.25,-0.962,0.611,0.948,-0.178,-0.263
PosIonizable,V028-1746,3.401,-0.386,1.341,,,
Aromatic,V028-1746,-6.716,-0.105,-1.02,-0.775,0.559,-0.296
Aromatic,V028-1746,-4.468,4.749,-2.139,-0.023,-0.815,-0.579
Aromatic,V028-1746,-1.603,0.58,-1.06,0.784,-0.438,-0.44
LumpedHydrophobe,V028-1746,-6.716,-0.105,-1.02,,,
LumpedHydrophobe,V028-1746,-1.603,0.58,-1.06,,,
LumpedHydrophobe,V028-1746,-5.444,6.315,-4.365,,,
Donor,Z9466035860,7.071,-3.703,2.466,0.181,-0.082,0.98
Donor,Z9466035860,5.231,-1.806,1.82,0.992,0.048,0.119
Donor,Z9466035860,1.167,0.986,1.227,-0.319,0.939,-0.128
Acceptor,Z9466035860,7.967,-3.295,0.4,-0.112,0.071,-0.991
Acceptor,Z9466035860,3.587,-3.381,1.355,-0.932,-0.238,-0.274
Acceptor,Z9466035860,0.275,-1.165,1.355,0.099,-0.984,0.148
Acceptor,Z9466035860,-1.281,2.042,0.725,0.694,0.718,0.061
Acceptor,Z9466035860,-2.302,0.008,0.735,-0.168,-0.973,0.161
Acceptor,Z9466035860,-4.719,2.478,-1.542,0.361,0.844,-0.395
Aromatic,Z9466035860,-2.095,1.181,0.628,0.226,-0.085,-0.97
Aromatic,Z9466035860,3.94,0.682,1.575,-0.113,0.033,0.993
Aromatic,Z9466035860,-5.719,0.133,-0.575,0.425,-0.451,-0.785
LumpedHydrophobe,Z9466035860,3.94,0.682,1.575,,,
LumpedHydrophobe,Z9466035860,-5.719,0.133,-0.575,,,
LumpedHydrophobe,Z9466035860,-3.013,4.067,0.645,,,
Donor,OSSK_595553,1.271,0.862,1.072,-0.19,0.979,-0.072
Donor,OSSK_595553,2.251,5.745,0.188,,,
Acceptor,OSSK_595553,-2.645,3.013,-1.171,0.848,0.202,-0.49
Acceptor,OSSK_595553,0.294,-1.195,1.558,0.057,-0.967,0.247
Acceptor,OSSK_595553,6.445,-2.362,1.046,0.987,-0.139,-0.084
Acceptor,OSSK_595553,4.317,-3.159,1.365,-0.973,0.228,0.044
Acceptor,OSSK_595553,2.315,7.993,0.718,0.455,0.773,0.442
Aromatic,OSSK_595553,-2.388,1.152,0.859,-0.219,-0.73,-0.648
Aromatic,OSSK_595553,4.036,0.431,0.943,0.069,0.11,0.992
Aromatic,OSSK_595553,-0.721,7.561,-1.171,-0.145,0.8,0.583
LumpedHydrophobe,OSSK_595553,-2.388,1.152,0.859,,,
LumpedHydrophobe,OSSK_595553,4.036,0.431,0.943,,,
LumpedHydrophobe,OSSK_595553,-0.721,7.561,-1.171,,,
Donor,V016-7668,2.368,2.312,2.542,,,
Acceptor,V016-7668,-5.19,1.797,-4.157,-0.749,-0.415,-0.517
Acceptor,V016-7668,-3.763,4.331,-6.256,0.604,0.74,-0.296
Acceptor,V016-7668,-5.525,2.916,-6.647,-0.563,-0.743,0.362
Acceptor,V016-7668,3.071,2.748,4.681,-0.121,0.501,0.857
Aromatic,V016-7668,-4.271,2.257,-3.562,0.583,-0.703,-0.406
Aromatic,V016-7668,-6.418,-0.155,-1.238,0.749,-0.654,0.109
Aromatic,V016-7668,-1.917,1.74,-0.274,0.806,0.125,-0.578
LumpedHydrophobe,V016-7668,-6.418,-0.155,-1.238,,,
LumpedHydrophobe,V016-7668,-1.917,1.74,-0.274,,,
Donor,Z26787792,1.279,1.087,1.053,-0.163,0.981,-0.101
Acceptor,Z26787792,6.494,-2.321,1.172,0.907,-0.005,-0.421
Acceptor,Z26787792,4.18,-3.286,1.395,-0.691,-0.672,-0.268
Acceptor,Z26787792,0.227,-0.931,1.547,0.02,-0.961,0.276
Acceptor,Z26787792,-5.108,3.262,-0.921,0.663,0.147,-0.734
Aromatic,Z26787792,-5.886,3.15,-0.032,0.275,0.91,0.311
Aromatic,Z26787792,4.026,0.603,1.344,0.118,-0.124,-0.985
Aromatic,Z26787792,-2.376,1.468,0.753,-0.246,-0.746,-0.619
LumpedHydrophobe,Z26787792,4.026,0.603,1.344,,,
LumpedHydrophobe,Z26787792,-2.376,1.468,0.753,,,
Donor,OSSK_595240,1.396,0.986,0.741,-0.099,0.977,-0.188
Donor,OSSK_595240,3.263,5.896,1.085,,,
Acceptor,OSSK_595240,-4.581,2.905,-0.239,0.049,0.668,-0.743
Acceptor,OSSK_595240,0.231,-0.939,1.316,-0.03,-0.94,0.339
Acceptor,OSSK_595240,4.165,-3.359,1.381,-0.643,-0.763,0.063
Acceptor,OSSK_595240,6.303,-2.531,1.339,0.578,0.813,-0.07
Acceptor,OSSK_595240,3.464,7.763,2.424,0.177,0.404,0.898
Aromatic,OSSK_595240,-2.243,1.543,0.333,0.219,0.686,0.694
Aromatic,OSSK_595240,4.113,0.328,0.985,0.042,-0.108,-0.993
Aromatic,OSSK_595240,2.706,9.079,-0.842,-0.48,0.608,0.633
LumpedHydrophobe,OSSK_595240,-2.243,1.543,0.333,,,
LumpedHydrophobe,OSSK_595240,4.113,0.328,0.985,,,
LumpedHydrophobe,OSSK_595240,2.706,9.079,-0.842,,,
Donor,V025-8049,-5.288,1.893,1.733,-0.366,-0.187,0.912
Donor,V025-8049,0.993,0.509,0.721,-0.338,0.595,-0.729
Acceptor,V025-8049,-5.181,2.919,-1.047,0.923,0.22,-0.315
Acceptor,V025-8049,-9.189,9.021,5.42,-0.397,0.683,0.613
Acceptor,V025-8049,-6.66,3.391,3.425,-0.131,-0.447,0.885
Acceptor,V025-8049,0.435,-0.871,2.467,0.258,-0.708,0.658
Acceptor,V025-8049,7.059,-1.126,0.949,0.501,-0.67,-0.548
PosIonizable,V025-8049,4.69,0.338,1.732,,,
Aromatic,V025-8049,-6.633,0.93,-2.343,0.014,0.541,-0.841
Aromatic,V025-8049,-8.086,7.156,3.747,-0.901,-0.407,-0.148
Aromatic,V025-8049,-2.597,1.008,1.665,-0.144,-0.361,-0.921
LumpedHydrophobe,V025-8049,-6.633,0.93,-2.343,,,
LumpedHydrophobe,V025-8049,-8.086,7.156,3.747,,,
LumpedHydrophobe,V025-8049,-2.597,1.008,1.665,,,
Donor,STK219917,1.284,0.722,1.777,-0.256,0.957,-0.138
Donor,STK219917,4.051,5.449,0.687,,,
Acceptor,STK219917,-1.126,1.897,2.083,0.323,0.835,0.446
Acceptor,STK219917,0.415,-1.34,2.415,0.083,-0.989,0.126
Acceptor,STK219917,4.447,-3.384,1.467,-0.504,-0.797,0.333
Acceptor,STK219917,6.343,-2.421,0.614,0.435,0.843,-0.318
Acceptor,STK219917,6.047,6.547,1.036,0.857,0.095,0.506
Aromatic,STK219917,-2.386,2.177,-0.375,0.884,0.137,-0.447
Aromatic,STK219917,3.915,0.24,0.929,-0.335,-0.185,-0.924
Aromatic,STK219917,4.482,8.264,-1.724,0.585,0.683,0.437
LumpedHydrophobe,STK219917,-2.386,2.177,-0.375,,,
LumpedHydrophobe,STK219917,3.915,0.24,0.929,,,
LumpedHydrophobe,STK219917,4.482,8.264,-1.724,,,
LumpedHydrophobe,STK219917,-2.066,5.042,1.313,,,
Donor,OSSK_595228,1.284,0.722,1.777,-0.256,0.957,-0.138
Donor,OSSK_595228,4.051,5.449,0.687,,,
Acceptor,OSSK_595228,-1.126,1.897,2.083,0.323,0.835,0.446
Acceptor,OSSK_595228,0.415,-1.34,2.415,0.083,-0.989,0.126
Acceptor,OSSK_595228,4.447,-3.384,1.467,-0.504,-0.797,0.333
Acceptor,OSSK_595228,6.343,-2.421,0.614,0.435,0.843,-0.318
Acceptor,OSSK_595228,6.047,6.547,1.036,0.857,0.095,0.506
Aromatic,OSSK_595228,-2.386,2.177,-0.375,0.884,0.137,-0.447
Aromatic,OSSK_595228,3.915,0.24,0.929,-0.335,-0.185,-0.924
Aromatic,OSSK_595228,4.482,8.264,-1.724,0.585,0.683,0.437
LumpedHydrophobe,OSSK_595228,-2.386,2.177,-0.375,,,
LumpedHydrophobe,OSSK_595228,3.915,0.24,0.929,,,
LumpedHydrophobe,OSSK_595228,4.482,8.264,-1.724,,,
LumpedHydrophobe,OSSK_595228,-2.066,5.042,1.313,,,
Donor,Z26762628,1.734,1.196,2.096,-0.043,0.986,0.158
Acceptor,Z26762628,-1.224,0.761,-6.684,0.339,-0.47,-0.815
Acceptor,Z26762628,-3.683,4.087,-3.412,0.053,0.989,0.141
Acceptor,Z26762628,-4.8,2.069,-4.435,-0.719,-0.404,-0.565
Acceptor,Z26762628,-1.952,1.833,1.212,0.745,0.661,0.085
Acceptor,Z26762628,0.54,-0.749,2.602,-0.131,-0.99,-0.044
PosIonizable,Z26762628,-2.836,1.055,1.125,,,
Aromatic,Z26762628,-2.836,1.055,1.125,-0.626,0.678,0.386
Aromatic,Z26762628,-3.761,1.265,-0.789,0.623,-0.689,-0.369
Aromatic,Z26762628,3.964,0.291,0.603,0.518,-0.109,0.848
Aromatic,Z26762628,3.65,4.123,3.871,0.781,0.595,-0.19
LumpedHydrophobe,Z26762628,3.964,0.291,0.603,,,
LumpedHydrophobe,Z26762628,3.65,4.123,3.871,,,
