family,ligand_id,x,y,z,cluster,kept
Aromatic,OSSM_168027,6.7,-0.681,-0.58,0,1
Aromatic,OSSM_168027,4.27,-0.548,-0.752,0,1
Aromatic,OSSM_168027,-6.803,-0.152,-0.164,1,1
Aromatic,Y511-6540,6.197,-2.368,0.164,0,1
Aromatic,Y511-6540,4.947,-0.467,-0.707,0,1
Aromatic,MCULE-5760115115,3.75,-0.626,-1.765,0,1
Aromatic,MCULE-5760115115,-7.615,0.182,-0.046,1,1
Aromatic,MCULE-5760115115,5.348,-0.182,-0.449,0,1
Aromatic,Z85145044,4.159,-0.271,-0.611,0,1
Aromatic,Z4493401875,-7.095,0.081,-0.061,1,1
Aromatic,Z4493401875,4.877,-0.707,-0.838,0,1
Aromatic,MCULE-5121538438,4.667,-0.317,-0.721,0,1
Aromatic,MCULE-5121538438,-0.5,0.236,-1.153,0,1
Aromatic,STK597514,-2.2,-1.478,0.983,1,1
Aromatic,STK597514,1.977,-0.149,-1.132,0,1
Aromatic,STK597514,4.391,-0.423,-0.848,0,1
Aromatic,Z90651290,4.854,-0.359,-0.586,0,1
Aromatic,S420-0610,4.424,-0.352,-0.664,0,1
Aromatic,OSSM_165332,-7.264,-0.142,-0.046,1,1
Aromatic,OSSM_165332,-2.762,-1.849,-0.704,1,1
Aromatic,OSSM_165332,-0.463,-1.033,-0.891,0,1
Aromatic,MCULE-2169066108,5.161,0.348,-1.552,0,1
Aromatic,MCULE-2169066108,0.061,-0.761,-0.959,0,1
Aromatic,Z1535677966,4.626,-0.311,-0.713,0,1
Aromatic,Z999693592,4.836,-0.472,-0.778,0,1
Aromatic,Z999693592,-2.066,1.716,0.964,1,1
Aromatic,MCULE-7397041861,4.664,-0.315,-0.714,0,1
Aromatic,MCULE-7397041861,-0.522,0.236,-1.187,0,1
Aromatic,STL018562,4.726,0.217,-0.787,0,1
Aromatic,STL018562,7.231,-0.91,3.178,0,1
Aromatic,MCULE-9416529564,5.142,0.339,-1.527,0,1
Aromatic,MCULE-9416529564,0.013,-0.782,-0.991,0,1
Aromatic,Z4493402179,4.923,-0.751,-0.799,0,1
Aromatic,Z4493402179,-7.41,0.021,0.088,1,1
Aromatic,S420-0307,4.089,-0.45,-0.479,0,1
Aromatic,S420-0307,-6.384,-0.464,-0.034,1,1
Aromatic,STK606127,6.722,-0.693,-0.55,0,1
Aromatic,STK606127,4.294,-0.557,-0.752,0,1
Aromatic,STK606127,-6.857,-0.132,-0.102,1,1
Aromatic,STL349826,-2.211,-1.454,0.952,1,1
Aromatic,STL349826,1.981,-0.141,-1.14,0,1
Aromatic,STL349826,4.393,-0.422,-0.847,0,1
Aromatic,OSSM_359540,-2.211,-1.454,0.952,1,1
Aromatic,OSSM_359540,1.981,-0.141,-1.14,0,1
Aromatic,OSSM_359540,4.393,-0.422,-0.847,0,1
Aromatic,OSSM_029404,-2.033,-1.321,1.51,1,1
Aromatic,OSSM_029404,1.806,-0.131,-1.352,0,1
Aromatic,OSSM_029404,4.205,0.293,-1.133,0,1
Aromatic,MCULE-7606492205,1.85,-0.636,0.118,0,1
Aromatic,MCULE-7606492205,-7.206,-0.125,0.158,1,1
Aromatic,MCULE-9049988220,1.06,-1.239,-0.046,0,1
Aromatic,STK085425,4.713,-0.26,-1.077,0,1
Aromatic,STK085425,-6.754,-0.132,-0.264,1,1
Aromatic,STK589147,-7.264,-0.142,-0.046,1,1
Aromatic,STK589147,-2.762,-1.849,-0.704,1,1
Aromatic,STK589147,-0.463,-1.033,-0.891,0,1
Aromatic,MCULE-6708544121,-6.973,-0.173,-0.118,1,1
Aromatic,MCULE-6708544121,2.108,-0.484,-1.171,0,1
Aromatic,MCULE-2451548413,6.46,-1.876,-0.16,0,1
Aromatic,MCULE-2451548413,5.037,-0.283,-0.579,0,1
Aromatic,Z4244368765,2.137,-0.515,-0.243,0,1
Aromatic,Z4493402181,4.739,-0.876,-0.937,0,1
Aromatic,Z4493402181,-7.1,0.272,0.019,1,1
Aromatic,STK038806,-7.172,0.077,-0.07,1,1
Aromatic,STK038806,4.904,-0.438,-0.614,0,1
Aromatic,MCULE-7731031692,4.675,-0.322,-0.729,0,1
Aromatic,MCULE-7731031692,-0.529,0.249,-1.174,0,1
Aromatic,MCULE-9960679025,4.667,-0.317,-0.72,0,1
Aromatic,MCULE-9960679025,-0.549,0.219,-1.203,0,1
Aromatic,STK614783,5.269,0.338,1.119,0,1
Aromatic,STK614783,4.145,-0.43,-0.904,0,1
Aromatic,STK614783,-6.926,-0.19,-0.052,1,1
Aromatic,MCULE-2656552248,4.672,-0.319,-0.724,0,1
Aromatic,MCULE-2656552248,-0.539,0.222,-1.183,0,1
Aromatic,MCULE-4412719064,4.999,-0.655,-1.707,0,1
Aromatic,MCULE-4412719064,-0.116,0.169,-1.033,0,1
LumpedHydrophobe,Z1741977105,4.749,-0.886,-0.934,0,1
LumpedHydrophobe,Z1741977105,-7.067,0.091,-0.06,1,0
LumpedHydrophobe,Z4580714056,4.622,-0.859,-0.813,0,1
LumpedHydrophobe,Z4580714056,-6.596,-0.227,0.137,1,0
LumpedHydrophobe,OSSM_117313,7.983,0.292,1.351,0,1
LumpedHydrophobe,OSSM_117313,4.279,-0.564,-0.736,0,1
LumpedHydrophobe,OSSM_117313,-6.778,-0.154,-0.192,1,0
LumpedHydrophobe,STK614978,7.983,0.292,1.351,0,1
LumpedHydrophobe,STK614978,4.279,-0.564,-0.736,0,1
LumpedHydrophobe,STK614978,-6.778,-0.154,-0.192,1,0
LumpedHydrophobe,Z8679812633,4.882,-0.665,-0.859,0,1
LumpedHydrophobe,Z4493401842,4.831,-0.944,-0.895,0,1
LumpedHydrophobe,Z4493402112,4.895,-0.688,-0.857,0,1
LumpedHydrophobe,STK601271,7.784,0.349,1.327,0,1
LumpedHydrophobe,STK601271,4.149,-0.434,-0.899,0,1
LumpedHydrophobe,STK601271,-6.95,-0.186,-0.026,1,0
LumpedHydrophobe,STK605378,4.27,-0.548,-0.752,0,1
LumpedHydrophobe,STK605378,-6.803,-0.152,-0.164,1,0
LumpedHydrophobe,STK605378,7.765,0.039,1.227,0,1
LumpedHydrophobe,Z4493402195,4.685,-0.999,-0.945,0,1
LumpedHydrophobe,OSSM_114841,7.784,0.349,1.327,0,1
LumpedHydrophobe,OSSM_114841,4.149,-0.434,-0.899,0,1
LumpedHydrophobe,OSSM_114841,-6.95,-0.186,-0.026,1,0
LumpedHydrophobe,STK616659,-2.033,-1.321,1.51,2,0
LumpedHydrophobe,STK616659,4.205,0.293,-1.133,0,1
LumpedHydrophobe,OSSM_025582,4.294,-0.557,-0.752,0,1
LumpedHydrophobe,OSSM_025582,-6.857,-0.132,-0.102,1,0
LumpedHydrophobe,STK095172,4.719,-0.288,-0.723,0,1
LumpedHydrophobe,OSSM_168027,4.27,-0.548,-0.752,0,1
LumpedHydrophobe,OSSM_168027,-6.803,-0.152,-0.164,1,0
LumpedHydrophobe,OSSM_168027,7.765,0.039,1.227,0,1
LumpedHydrophobe,Y511-6540,6.197,-2.368,0.164,0,1
LumpedHydrophobe,Y511-6540,4.947,-0.467,-0.707,0,1
LumpedHydrophobe,MCULE-5760115115,5.348,-0.182,-0.449,0,1
LumpedHydrophobe,Z85145044,4.159,-0.271,-0.611,0,1
LumpedHydrophobe,Z4493401875,4.877,-0.707,-0.838,0,1
LumpedHydrophobe,MCULE-5121538438,4.667,-0.317,-0.721,0,1
LumpedHydrophobe,STK597514,-2.2,-1.478,0.983,2,0
LumpedHydrophobe,STK597514,4.391,-0.423,-0.848,0,1
LumpedHydrophobe,Z90651290,4.854,-0.359,-0.586,0,1
LumpedHydrophobe,Z90651290,-7.142,-0.211,-0.074,1,0
LumpedHydrophobe,S420-0610,4.424,-0.352,-0.664,0,1
LumpedHydrophobe,OSSM_165332,-7.264,-0.142,-0.046,1,0
LumpedHydrophobe,OSSM_165332,-0.463,-1.033,-0.891,2,0
LumpedHydrophobe,MCULE-2169066108,5.161,0.348,-1.552,0,1
LumpedHydrophobe,Z1535677966,4.626,-0.311,-0.713,0,1
LumpedHydrophobe,Z1535677966,-7.625,-0.053,0.062,1,0
LumpedHydrophobe,Z999693592,4.836,-0.472,-0.778,0,1
LumpedHydrophobe,Z999693592,-2.066,1.716,0.964,2,0
LumpedHydrophobe,Z999693592,-7.262,-0.177,-0.113,1,0
LumpedHydrophobe,MCULE-7397041861,4.664,-0.315,-0.714,0,1
LumpedHydrophobe,STL018562,7.231,-0.91,3.178,0,1
LumpedHydrophobe,MCULE-9416529564,5.142,0.339,-1.527,0,1
LumpedHydrophobe,Z4493402179,4.923,-0.751,-0.799,0,1
LumpedHydrophobe,S420-0307,4.089,-0.45,-0.479,0,1
LumpedHydrophobe,S420-0307,-6.384,-0.464,-0.034,1,0
LumpedHydrophobe,STK606127,4.294,-0.557,-0.752,0,1
LumpedHydrophobe,STK606127,-6.857,-0.132,-0.102,1,0
LumpedHydrophobe,STL349826,-2.211,-1.454,0.952,2,0
LumpedHydrophobe,STL349826,4.393,-0.422,-0.847,0,1
LumpedHydrophobe,OSSM_359540,-2.211,-1.454,0.952,2,0
LumpedHydrophobe,OSSM_359540,4.393,-0.422,-0.847,0,1
LumpedHydrophobe,OSSM_029404,-2.033,-1.321,1.51,2,0
LumpedHydrophobe,OSSM_029404,4.205,0.293,-1.133,0,1
LumpedHydrophobe,MCULE-7606492205,-7.206,-0.125,0.158,1,0
LumpedHydrophobe,STK085425,4.713,-0.26,-1.077,0,1
LumpedHydrophobe,STK085425,-6.754,-0.132,-0.264,1,0
LumpedHydrophobe,STK589147,-7.264,-0.142,-0.046,1,0
LumpedHydrophobe,STK589147,-0.463,-1.033,-0.891,2,0
LumpedHydrophobe,MCULE-6708544121,-6.973,-0.173,-0.118,1,0
LumpedHydrophobe,MCULE-2451548413,5.037,-0.283,-0.579,0,1
LumpedHydrophobe,Z4244368765,2.137,-0.515,-0.243,0,1
LumpedHydrophobe,Z4244368765,9.43,-1.72,-0.898,0,1
LumpedHydrophobe,Z4244368765,-6.228,-0.358,-0.116,1,0
LumpedHydrophobe,Z4493402181,4.739,-0.876,-0.937,0,1
LumpedHydrophobe,STK038806,4.904,-0.438,-0.614,0,1
LumpedHydrophobe,MCULE-7731031692,4.675,-0.322,-0.729,0,1
LumpedHydrophobe,MCULE-9960679025,4.667,-0.317,-0.72,0,1
LumpedHydrophobe,STK614783,4.145,-0.43,-0.904,0,1
LumpedHydrophobe,STK614783,-6.926,-0.19,-0.052,1,0
LumpedHydrophobe,STK614783,7.475,0.231,1.32,0,1
LumpedHydrophobe,MCULE-2656552248,4.672,-0.319,-0.724,0,1
LumpedHydrophobe,MCULE-4412719064,4.999,-0.655,-1.707,0,1
Donor,STK616659,7.791,-2.075,-0.033,0,0
Donor,STK095172,1.239,0.783,2.925,1,0
Donor,MCULE-5760115115,-0.868,2.932,-0.575,1,0
Donor,Z85145044,10.286,4.373,-3.949,2,0
Donor,Z90651290,-3.249,-3.134,0.315,1,0
Donor,S420-0610,0.728,-0.635,-0.423,1,0
Donor,S420-0610,7.607,1.169,0.676,0,0
Donor,OSSM_165332,7.221,-1.306,-0.423,0,0
Donor,Z1535677966,1.121,1.882,1.173,1,0
Donor,Z1535677966,5.593,1.65,1.01,0,0
Donor,Z999693592,1.62,1.139,0.459,1,0
Donor,STL018562,-0.186,0.512,-0.856,1,0
Donor,S420-0307,7.106,0.58,1.424,0,0
Donor,S420-0307,0.38,-0.449,-0.501,1,0
Donor,OSSM_029404,7.791,-2.075,-0.033,0,0
Donor,MCULE-7606492205,6.69,-2.436,-1.847,0,0
Donor,MCULE-9049988220,5.012,-2.628,-3.917,0,0
Donor,MCULE-9049988220,-5.743,2.563,-0.025,3,0
Donor,STK085425,-0.283,-0.235,-2.313,1,0
Donor,STK589147,7.221,-1.306,-0.423,0,0
Donor,MCULE-6708544121,-3.331,-1.203,0.048,1,0
Donor,MCULE-2451548413,-0.463,-0.93,-0.946,1,0
Donor,Z4244368765,5.814,-1.314,-0.647,0,0
Donor,STK038806,0.943,-1.672,0.378,1,0
