family,ligand_id,x,y,z,cluster,kept
Acceptor,Z1746259343,8.906,2.881,1.631,4,0
Acceptor,Z1746259343,5.411,-1.682,-1.762,3,0
Acceptor,Z1746259343,3.083,0.917,0.505,0,1
Acceptor,Z1746259343,-1.057,-1.2,0.027,0,1
Acceptor,Z1746259343,-1.031,1.188,0.093,0,1
Acceptor,Z104527752,1.418,7.823,-1.057,1,0
Acceptor,Z104527752,2.156,4.905,1.658,1,0
Acceptor,Z104527752,1.888,2.667,-0.852,0,1
Acceptor,Z104527752,-1.025,1.168,0.097,0,1
Acceptor,Z104527752,-1.05,-1.179,0.039,0,1
Acceptor,Z56771527,1.317,1.707,-2.983,0,1
Acceptor,Z56771527,1.756,2.739,0.96,0,1
Acceptor,Z56771527,-1.026,1.183,0.088,0,1
Acceptor,Z56771527,-1.049,-1.195,0.033,0,1
Acceptor,Z56771527,-4.387,1.226,2.902,0,1
Acceptor,Z1291126473,-1.092,1.136,0.097,0,1
Acceptor,Z1291126473,-1.085,-1.153,0.037,0,1
Acceptor,Z1291126473,-5.554,3.489,-0.079,2,0
Acceptor,Z1291126473,-9.299,1.425,0.329,2,0
Acceptor,Z56785999,1.435,0.879,0.041,0,1
Acceptor,Z56785999,-3.737,0.224,1.655,0,1
Acceptor,Z56785999,-3.923,0.931,-0.768,0,1
Acceptor,Z56785999,-1.047,-1.212,0.034,0,1
Acceptor,Z56785999,-1.02,1.2,0.097,0,1
Acceptor,Z56785999,1.899,2.692,0.787,0,1
Acceptor,Z56785999,2.298,4.66,-1.958,1,0
Acceptor,Z56785999,1.755,7.84,0.494,1,0
Aromatic,Z285136922,-0.339,-0.013,0.021,0,1
Aromatic,Z415645016,-1.201,-0.006,0.075,0,1
Aromatic,STK505526,-0.154,-0.584,-0.006,0,1
Aromatic,OSSL_255068,-0.154,-0.584,-0.006,0,1
Aromatic,Z800213196,-0.342,-0.016,0.021,0,1
Aromatic,Z1259106172,-0.339,-0.013,0.021,0,1
Aromatic,Z415645012,-0.347,-0.013,0.021,0,1
Aromatic,Z997724396,-0.141,-0.576,-0.006,0,1
Aromatic,Z1235940810,-1.201,-0.006,0.075,0,1
Aromatic,Z425821176,0.258,-0.041,-0.017,0,1
Aromatic,Z1198182209,-1.201,-0.006,0.075,0,1
Aromatic,Z1255438320,-0.336,-0.014,0.021,0,1
Aromatic,Z1255362476,-1.196,-0.005,0.074,0,1
Aromatic,Z1269153298,-0.115,-0.582,-0.008,0,1
Aromatic,Z1198179757,-1.201,-0.006,0.075,0,1
Aromatic,Z1079255426,-0.338,-0.016,0.021,0,1
Aromatic,Z56785971,4.333,6.668,2.128,1,0
Aromatic,Z56785971,2.281,5.712,1.288,1,0
Aromatic,Z56785971,-0.334,-0.015,0.022,0,1
Aromatic,Z1238548161,0.579,-0.824,-0.058,0,1
Aromatic,Z1746259343,8.117,0.746,0.04,2,0
Aromatic,Z1746259343,-0.354,-0.015,0.027,0,1
Aromatic,Z104527752,3.771,7.214,1.696,1,0
Aromatic,Z104527752,1.946,5.945,0.754,1,0
Aromatic,Z104527752,-0.345,-0.017,0.018,0,1
Aromatic,Z56771527,2.304,2.342,-3.114,0,1
Aromatic,Z56771527,3.456,1.515,-4.721,0,1
Aromatic,Z56771527,-0.341,-0.017,0.024,0,1
Aromatic,Z1291126473,-0.73,-0.007,0.046,0,1
Aromatic,Z1291126473,-4.699,-0.027,0.253,0,1
Aromatic,Z1291126473,-10.521,3.573,-2.9,3,0
Aromatic,Z56785999,-0.334,-0.016,0.019,0,1
Aromatic,Z56785999,2.147,5.789,-1.157,1,0
Aromatic,Z56785999,4.029,6.862,-2.216,1,0
Donor,STK505526,-1.251,1.935,0.129,0,0
Donor,OSSL_255068,-1.251,1.935,0.129,0,0
Donor,Z56785971,1.131,5.813,0.596,1,0
Donor,Z56785971,2.564,4.487,1.891,1,0
Donor,Z1746259343,5.396,0.087,-0.265,3,0
Donor,Z104527752,0.94,5.808,-0.129,1,0
Donor,Z104527752,2.156,4.905,1.658,1,0
Donor,Z56771527,-4.387,1.226,2.902,2,0
Donor,Z1291126473,-8.655,3.361,-0.8,4,0
Donor,Z56785999,0.831,2.936,-0.849,0,0
Donor,Z56785999,2.298,4.66,-1.958,1,0
Donor,Z56785999,1.135,5.793,-0.27,1,0
LumpedHydrophobe,Z56785971,4.333,6.668,2.128,0,0
LumpedHydrophobe,Z1746259343,8.117,0.746,0.04,2,0
LumpedHydrophobe,Z104527752,3.771,7.214,1.696,0,0
LumpedHydrophobe,Z1291126473,-4.699,-0.027,0.253,3,0
LumpedHydrophobe,Z1291126473,-10.521,3.573,-2.9,4,0
LumpedHydrophobe,Z56785999,4.029,6.862,-2.216,1,0
PosIonizable,Z56771527,2.304,2.342,-3.114,0,0
