family,ligand_id,x,y,z,cluster,kept
Acceptor,OSSM_006002,5.706,0.98,0.001,0,1
Acceptor,OSSM_006002,-3.04,-3.576,-0.026,1,1
Acceptor,Z5020304780,5.665,0.66,-0.066,0,1
Acceptor,STK546411,5.706,0.98,0.001,0,1
Acceptor,STK546411,-3.04,-3.576,-0.026,1,1
Aromatic,STL560881,3.237,-0.04,0.13,0,1
Aromatic,Z2180011388,2.947,0.631,0.372,0,1
Aromatic,Z2180011388,-1.286,0.584,1.108,1,0
Aromatic,Y042-2932,-2.032,-0.91,-0.095,1,0
Aromatic,Y042-2932,3.064,1.157,0.496,0,1
Aromatic,STK801893,-2.032,-0.91,-0.095,1,0
Aromatic,STK801893,3.064,1.157,0.496,0,1
Aromatic,OSSL_331474,-2.032,-0.91,-0.095,1,0
Aromatic,OSSL_331474,3.064,1.157,0.496,0,1
Aromatic,STL372900,2.937,0.628,0.366,0,1
Aromatic,Z2235439668,2.947,0.631,0.372,0,1
Aromatic,Z2235439668,-1.302,0.675,1.062,1,0
Aromatic,Z2235439668,-3.406,-0.288,1.877,1,0
Aromatic,OSSM_280958,-3.391,-0.443,2.618,1,0
Aromatic,OSSM_280958,2.978,0.218,0.678,0,1
Aromatic,0387-0102,-3.391,-0.443,2.618,1,0
Aromatic,0387-0102,2.978,0.218,0.678,0,1
Aromatic,Z8339566336,-0.522,-1.587,0.205,1,0
Aromatic,Z8339566336,2.743,1.157,0.778,0,1
Aromatic,Z2523388541,-0.972,-1.939,0.039,1,0
Aromatic,Z2523388541,2.69,0.3,0.153,0,1
Aromatic,Z5020307856,2.812,0.051,0.246,0,1
Aromatic,Z5020307856,-0.869,-2.145,0.114,1,0
Aromatic,OSSM_283194,2.937,0.628,0.366,0,1
Aromatic,STL328950,-3.391,-0.443,2.618,1,0
Aromatic,STL328950,2.978,0.218,0.678,0,1
Aromatic,Z2998091999,2.971,1.023,0.993,0,1
Aromatic,Z2998091999,-0.46,-0.869,-0.814,1,0
Aromatic,Z5020307317,3.102,0.039,0.057,0,1
Aromatic,Z5020307317,-0.673,-2.0,-0.024,1,0
Aromatic,Z5020308071,2.948,0.632,0.373,0,1
Aromatic,Z5020308071,-1.309,0.625,0.932,1,0
