family,ligand_id,x,y,z,cluster,kept
Donor,8DV7_TXK_B601,20.853,-11.023,1.884,0,1
Donor,8DV8_TZ3_A601,24.343,-12.867,7.001,2,0
Donor,8DV8_TZ3_A601,20.947,-11.006,1.873,0,1
Donor,8DV8_TZ3_A601,28.77,-3.131,5.43,1,1
Donor,8W03_OBT_C600,28.497,-7.816,5.952,4,0
Donor,8W03_OBT_C600,20.903,-10.808,2.011,0,1
Donor,9BU1_A1ASN_B601,24.214,-12.766,6.933,2,0
Acceptor,1XP1_AIH_A600,24.696,-12.802,4.934,2,1
Acceptor,1XP1_AIH_A600,20.425,-10.663,2.166,2,1
Acceptor,1XP1_AIH_A600,25.224,-12.627,12.54,0,1
Acceptor,1XP1_AIH_A600,26.862,-7.274,7.121,1,1
Acceptor,1XP6_AIU_A600,24.776,-12.759,4.966,2,1
Acceptor,1XP6_AIU_A600,20.471,-10.689,2.235,2,1
Acceptor,1XP6_AIU_A600,25.262,-12.518,12.539,0,1
Acceptor,1XP6_AIU_A600,26.85,-7.156,7.078,1,1
Acceptor,1XP9_AIJ_A600,24.739,-12.732,4.905,2,1
Acceptor,1XP9_AIJ_A600,20.437,-10.696,2.239,2,1
Acceptor,1XP9_AIJ_A600,25.272,-12.632,12.569,0,1
Acceptor,1XP9_AIJ_A600,26.801,-7.088,7.026,1,1
Acceptor,1XPC_AIT_A600,24.737,-12.749,4.878,2,1
Acceptor,1XPC_AIT_A600,20.437,-10.77,2.223,2,1
Acceptor,1XPC_AIT_A600,25.335,-12.591,12.552,0,1
Acceptor,1XPC_AIT_A600,26.606,-7.105,7.076,1,1
Acceptor,2IOG_IOG_A600,20.764,-11.028,1.957,2,1
Acceptor,2IOG_IOG_A600,22.724,-12.242,10.965,0,1
Acceptor,2IOG_IOG_A600,27.615,-7.849,5.964,1,1
Acceptor,4ZNS_OFB_B601,20.856,-10.753,2.056,2,1
Acceptor,4ZNS_OFB_B601,28.441,-8.598,6.938,1,1
Acceptor,4ZNS_OFB_B601,24.08,-14.502,7.692,0,1
Acceptor,4ZNS_OFB_B601,25.332,-12.768,11.172,0,1
Acceptor,4ZNS_OFB_B601,23.925,-14.862,10.749,0,1
Acceptor,4ZNS_OFB_B601,22.901,-12.79,11.485,0,1
Acceptor,4ZNS_OFB_B601,29.46,-14.207,11.997,0,1
Acceptor,4ZNV_4Q7_B601,20.822,-10.755,1.883,2,1
Acceptor,4ZNV_4Q7_B601,27.874,-8.016,7.056,1,1
Acceptor,4ZNV_4Q7_B601,23.964,-14.482,7.714,0,1
Acceptor,4ZNV_4Q7_B601,25.203,-12.804,11.308,0,1
Acceptor,4ZNV_4Q7_B601,23.704,-14.91,10.693,0,1
Acceptor,4ZNV_4Q7_B601,22.617,-12.811,11.56,0,1
Acceptor,4ZNV_4Q7_B601,27.432,-13.539,10.186,0,1
Acceptor,5KCD_OB2_A601,20.809,-10.883,1.961,2,1
Acceptor,5KCD_OB2_A601,28.259,-8.444,6.817,1,1
Acceptor,5KCD_OB2_A601,23.955,-14.318,7.756,0,1
Acceptor,5KCD_OB2_A601,23.639,-14.57,11.02,0,1
Acceptor,5KCD_OB2_A601,22.441,-12.586,11.649,0,1
Acceptor,5KCE_OB3_A602,28.729,-8.923,6.786,1,1
Acceptor,5KCE_OB3_A602,20.862,-10.726,2.053,2,1
Acceptor,5KCE_OB3_A602,23.84,-14.578,7.737,0,1
Acceptor,5KCE_OB3_A602,23.774,-14.576,10.587,0,1
Acceptor,5KCE_OB3_A602,22.69,-12.626,11.468,0,1
Acceptor,5KCT_OB6_B601,20.843,-10.906,1.887,2,1
Acceptor,5KCT_OB6_B601,28.688,-8.449,6.042,1,1
Acceptor,5KCT_OB6_B601,24.192,-14.144,7.883,0,1
Acceptor,5KCT_OB6_B601,24.389,-13.789,11.137,0,1
Acceptor,5KCT_OB6_B601,23.5,-11.565,11.537,0,1
Acceptor,5KCT_OB7_A601,21.036,-10.824,2.267,2,1
Acceptor,5KCT_OB7_A601,28.645,-7.505,6.272,1,1
Acceptor,5KCT_OB7_A601,25.036,-13.616,8.031,0,1
Acceptor,5KCT_OB7_A601,21.403,-13.881,9.469,0,1
Acceptor,5KCT_OB7_A601,22.724,-13.058,11.369,0,1
Acceptor,5U2D_OBH_A601,20.727,-10.801,1.874,2,1
Acceptor,5U2D_OBH_A601,27.964,-7.824,7.121,1,1
Acceptor,5U2D_OBH_A601,24.123,-14.479,7.71,0,1
Acceptor,5U2D_OBH_A601,22.871,-12.678,11.57,0,1
Acceptor,5U2D_OBH_A601,23.841,-14.814,10.741,0,1
Acceptor,5U2D_OBH_A601,25.251,-12.803,11.156,0,1
Acceptor,5W9C_OHT_D601,21.195,-10.836,1.682,2,1
Acceptor,5W9C_OHT_D601,27.609,-7.218,7.336,1,1
Acceptor,5W9D_9XY_A601,27.869,-7.806,6.891,1,1
Acceptor,5W9D_9XY_A601,20.868,-10.95,1.974,2,1
Acceptor,6PSJ_29S_B601,26.96,-6.769,7.407,1,1
Acceptor,6PSJ_29S_B601,20.84,-10.932,1.681,2,1
Acceptor,6PSJ_29S_B601,24.47,-14.429,12.064,0,1
Acceptor,6VJD_C3D_C601,20.724,-11.042,1.856,2,1
Acceptor,6VJD_C3D_C601,26.99,-7.42,7.386,1,1
Acceptor,6VPF_53Q_B601,28.26,-7.663,7.074,1,1
Acceptor,7NDO_RAL_B601,20.859,-10.824,1.933,2,1
Acceptor,7NDO_RAL_B601,24.754,-14.994,12.249,0,1
Acceptor,7NDO_RAL_B601,26.198,-12.935,6.651,0,1
Acceptor,7NDO_RAL_B601,27.43,-6.622,7.133,1,1
Acceptor,7RRX_7AI_B601,24.372,-13.81,7.835,0,1
Acceptor,7RRX_7AI_B601,23.302,-13.67,11.63,0,1
Acceptor,7RRX_7AI_B601,25.752,-13.026,11.619,0,1
Acceptor,7RRY_L84_C601,24.46,-13.766,7.856,0,1
Acceptor,7RRY_L84_C601,27.002,-6.563,9.958,1,1
Acceptor,7RRY_L84_C601,20.806,-10.937,1.704,2,1
Acceptor,7RRY_L84_C601,24.225,-13.884,10.884,0,1
Acceptor,7RRY_L84_C601,23.423,-11.561,11.616,0,1
Acceptor,7RRY_L84_C601,28.271,-7.495,6.052,1,1
Acceptor,7RRZ_77I_C601,23.488,-12.704,11.582,0,1
Acceptor,7RRZ_77I_C601,24.661,-14.401,10.518,0,1
Acceptor,7RRZ_77I_C601,27.029,-7.058,10.058,1,1
Acceptor,7RRZ_77I_C601,27.802,-7.227,6.089,1,1
Acceptor,7RRZ_77I_C601,24.33,-13.916,7.642,0,1
Acceptor,7RS0_7I9_C601,22.818,-12.272,8.469,0,1
Acceptor,7RS0_7I9_C601,28.413,-6.811,6.119,1,1
Acceptor,7RS0_7I9_C601,26.073,-12.51,11.358,0,1
Acceptor,7RS0_7I9_C601,23.819,-12.848,11.498,0,1
Acceptor,7RS1_7Q5_C601,24.446,-13.984,7.872,0,1
Acceptor,7RS1_7Q5_C601,23.966,-14.612,10.955,0,1
Acceptor,7RS1_7Q5_C601,23.133,-12.545,11.762,0,1
Acceptor,7RS2_7I5_C601,24.294,-13.938,7.866,0,1
Acceptor,7RS2_7I5_C601,23.091,-12.453,11.693,0,1
Acceptor,7RS2_7I5_C601,24.279,-14.285,10.814,0,1
Acceptor,7RS3_7OR_B604,24.699,-13.565,7.935,0,1
Acceptor,7RS3_7OR_B604,20.862,-10.81,1.762,2,1
Acceptor,7RS3_7OR_B604,27.898,-7.107,5.656,1,1
Acceptor,7RS3_7OR_B604,23.357,-11.315,11.584,0,1
Acceptor,7RS3_7OR_B604,24.241,-13.516,11.142,0,1
Acceptor,7RS3_7OR_B604,26.97,-5.878,9.921,1,1
Acceptor,7RS7_73I_A601,23.891,-14.329,7.519,0,1
Acceptor,7RS7_73I_A601,24.376,-14.362,10.712,0,1
Acceptor,7RS7_73I_A601,22.504,-12.729,11.115,0,1
Acceptor,7RS8_7EI_C601,29.832,-17.276,8.873,0,1
Acceptor,7RS8_7EI_C601,23.62,-13.494,11.527,0,1
Acceptor,7RS8_7EI_C601,28.135,-7.188,6.481,1,1
Acceptor,7RS8_7EI_C601,22.8,-11.428,9.068,0,1
Acceptor,7RS8_7EI_C601,20.872,-10.975,1.921,2,1
Acceptor,7RS8_7EI_C601,26.121,-13.074,11.162,0,1
Acceptor,7RS9_7OI_C601,23.875,-13.83,7.836,0,1
Acceptor,7RS9_7OI_C601,24.773,-12.058,11.775,0,1
Acceptor,7RS9_7OI_C601,23.404,-13.977,10.87,0,1
Acceptor,7UJ7_NYU_C901,21.015,-10.918,2.069,2,1
Acceptor,7UJ7_NYU_C901,27.267,-13.111,10.829,0,1
Acceptor,7UJ7_NYU_C901,26.417,-6.359,6.767,1,1
Acceptor,7UJF_R3V_C601,27.132,-7.433,7.462,1,1
Acceptor,7UJF_R3V_C601,20.805,-10.998,1.865,2,1
Acceptor,7UJO_QYM_C601,21.033,-11.416,2.105,2,1
Acceptor,7UJO_QYM_C601,27.162,-13.383,10.869,0,1
Acceptor,7UJO_QYM_C601,26.688,-6.658,6.665,1,1
Acceptor,7UJY_RL4_C601,26.837,-7.131,7.2,1,1
Acceptor,7UJY_RL4_C601,20.859,-10.977,1.77,2,1
Acceptor,8DU8_TS7_B601,26.276,-13.799,7.185,0,1
Acceptor,8DU8_TS7_B601,26.883,-6.935,7.47,1,1
Acceptor,8DUB_TTU_B601,26.093,-13.924,7.069,0,1
Acceptor,8DUB_TTU_B601,20.766,-11.116,1.853,2,1
Acceptor,8DUB_TTU_B601,26.906,-6.977,7.537,1,1
Acceptor,8DUC_TU9_A601,20.759,-11.21,1.774,2,1
Acceptor,8DUC_TU9_A601,26.282,-13.778,7.204,0,1
Acceptor,8DUC_TU9_A601,27.101,-7.2,7.357,1,1
Acceptor,8DUD_TV3_A601,20.646,-11.061,1.679,2,1
Acceptor,8DUD_TV3_A601,26.226,-13.771,7.129,0,1
Acceptor,8DUD_TV3_A601,26.881,-7.266,7.6,1,1
Acceptor,8DUK_TW6_C601,21.002,-11.072,2.016,2,1
Acceptor,8DUK_TW6_C601,26.294,-14.004,7.235,0,1
Acceptor,8DUK_TW6_C601,27.495,-7.098,7.088,1,1
Acceptor,8DV5_TX9_A601,20.782,-11.071,1.971,2,1
Acceptor,8DV5_TX9_A601,26.917,-7.012,7.342,1,1
Acceptor,8DV5_TX9_A601,26.228,-13.984,7.229,0,1
Acceptor,8DV7_TXK_B601,26.218,-13.857,7.163,0,1
Acceptor,8DV7_TXK_B601,20.853,-11.023,1.884,2,1
Acceptor,8DV8_TZ3_A601,20.947,-11.006,1.873,2,1
Acceptor,8DV8_TZ3_A601,26.267,-13.919,7.275,0,1
Acceptor,8W03_OBT_C600,28.497,-7.816,5.952,1,1
Acceptor,8W03_OBT_C600,20.903,-10.808,2.011,2,1
Acceptor,8W03_OBT_C600,24.718,-13.918,7.759,0,1
Acceptor,8W03_OBT_C600,23.559,-14.007,11.131,0,1
Acceptor,8W03_OBT_C600,24.918,-11.98,11.713,0,1
Acceptor,9BU1_A1ASN_B601,26.719,-6.812,7.288,1,1
Acceptor,9BU1_A1ASN_B601,26.122,-13.999,6.987,0,1
PosIonizable,1XP1_AIH_A600,27.858,-4.597,6.084,0,0
PosIonizable,1XP6_AIU_A600,27.996,-4.357,6.201,0,0
PosIonizable,1XP9_AIJ_A600,27.995,-4.208,6.081,0,0
PosIonizable,1XPC_AIT_A600,27.584,-4.197,6.083,0,0
PosIonizable,2IOG_IOG_A600,28.165,-4.571,6.128,0,0
PosIonizable,5W9C_OHT_D601,28.373,-4.377,5.76,0,0
PosIonizable,5W9D_9XY_A601,28.219,-4.303,5.569,0,0
PosIonizable,6PSJ_29S_B601,27.656,-4.3,6.534,0,0
PosIonizable,6VJD_C3D_C601,28.256,-4.888,6.208,0,0
PosIonizable,6VPF_53Q_B601,27.762,-4.122,6.087,0,0
PosIonizable,7NDO_RAL_B601,28.59,-3.85,5.917,1,0
PosIonizable,7RRY_L84_C601,28.205,-2.954,7.903,2,0
PosIonizable,7RRZ_77I_C601,29.119,-2.894,4.833,1,0
PosIonizable,7RS8_7EI_C601,28.923,-3.767,5.637,1,0
PosIonizable,7UJ7_NYU_C901,27.311,-3.665,5.805,0,0
PosIonizable,7UJF_R3V_C601,28.32,-4.823,6.184,0,0
PosIonizable,7UJO_QYM_C601,27.543,-4.053,4.973,0,0
PosIonizable,7UJY_RL4_C601,28.038,-4.428,6.312,0,0
PosIonizable,8DU8_TS7_B601,28.398,-4.956,6.13,0,0
PosIonizable,8DUB_TTU_B601,27.951,-4.298,6.502,0,0
PosIonizable,8DUC_TU9_A601,29.6,-4.072,5.175,1,0
PosIonizable,8DUD_TV3_A601,29.286,-3.448,6.508,1,0
PosIonizable,8DUK_TW6_C601,28.27,-4.12,5.906,0,0
PosIonizable,8DV5_TX9_A601,28.586,-3.726,5.941,1,0
PosIonizable,8DV7_TXK_B601,29.043,-3.126,5.564,1,0
PosIonizable,8DV8_TZ3_A601,28.77,-3.131,5.43,1,0
PosIonizable,9BU1_A1ASN_B601,28.612,-3.825,6.049,1,0
Aromatic,1XP1_AIH_A600,22.51,-11.735,3.629,0,1
Aromatic,1XP1_AIH_A600,24.449,-12.827,9.913,2,0
Aromatic,1XP1_AIH_A600,25.903,-9.844,6.75,1,1
Aromatic,1XP6_AIU_A600,22.567,-11.742,3.663,0,1
Aromatic,1XP6_AIU_A600,24.466,-12.771,9.944,2,0
Aromatic,1XP6_AIU_A600,25.932,-9.758,6.726,1,1
Aromatic,1XP9_AIJ_A600,22.549,-11.716,3.643,0,1
Aromatic,1XP9_AIJ_A600,24.526,-12.787,9.932,2,0
Aromatic,1XP9_AIJ_A600,25.919,-9.74,6.669,1,1
Aromatic,1XPC_AIT_A600,22.513,-11.754,3.681,0,1
Aromatic,1XPC_AIT_A600,24.56,-12.826,9.916,2,0
Aromatic,1XPC_AIT_A600,25.813,-9.736,6.709,1,1
Aromatic,2IOG_IOG_A600,27.136,-11.075,9.441,3,0
Aromatic,2IOG_IOG_A600,21.757,-11.505,4.463,0,1
Aromatic,2IOG_IOG_A600,26.758,-9.504,7.98,1,1
Aromatic,2IOG_IOG_A600,28.176,-13.997,12.198,4,0
Aromatic,4ZNS_OFB_B601,22.146,-11.721,4.226,0,1
Aromatic,4ZNS_OFB_B601,26.518,-10.481,6.976,1,1
Aromatic,4ZNS_OFB_B601,27.028,-14.156,12.76,4,0
Aromatic,4ZNV_4Q7_B601,26.211,-10.187,7.022,1,1
Aromatic,4ZNV_4Q7_B601,22.082,-11.689,4.107,0,1
Aromatic,4ZNV_4Q7_B601,26.935,-14.352,12.739,4,0
Aromatic,5KCD_OB2_A601,22.124,-11.749,4.153,0,1
Aromatic,5KCD_OB2_A601,26.356,-10.394,6.947,1,1
Aromatic,5KCD_OB2_A601,27.116,-13.883,12.397,4,0
Aromatic,5KCE_OB3_A602,26.675,-10.675,6.924,1,1
Aromatic,5KCE_OB3_A602,22.183,-11.681,4.204,0,1
Aromatic,5KCE_OB3_A602,27.52,-13.389,11.222,4,0
Aromatic,5KCT_OB6_B601,22.201,-11.716,4.09,0,1
Aromatic,5KCT_OB6_B601,26.781,-10.312,6.433,1,1
Aromatic,5KCT_OB6_B601,26.423,-9.345,10.488,3,0
Aromatic,5KCT_OB7_A601,22.518,-11.42,4.471,0,1
Aromatic,5KCT_OB7_A601,26.943,-9.498,6.681,1,1
Aromatic,5KCT_OB7_A601,25.569,-15.395,11.807,4,0
Aromatic,5U2D_OBH_A601,22.062,-11.715,4.095,0,1
Aromatic,5U2D_OBH_A601,26.335,-10.03,6.933,1,1
Aromatic,5W9C_OHT_D601,25.4,-12.608,9.787,2,0
Aromatic,5W9C_OHT_D601,22.617,-11.372,3.969,0,1
Aromatic,5W9C_OHT_D601,26.011,-9.475,6.801,1,1
Aromatic,5W9D_9XY_A601,25.991,-9.778,6.763,1,1
Aromatic,5W9D_9XY_A601,22.474,-11.464,4.16,0,1
Aromatic,5W9D_9XY_A601,25.277,-13.031,9.88,2,0
Aromatic,6PSJ_29S_B601,22.976,-12.185,5.777,0,1
Aromatic,6PSJ_29S_B601,26.412,-9.455,6.759,1,1
Aromatic,6PSJ_29S_B601,22.61,-11.55,3.739,0,1
Aromatic,6PSJ_29S_B601,23.834,-13.465,9.524,2,0
Aromatic,6VJD_C3D_C601,22.39,-11.706,3.997,0,1
Aromatic,6VJD_C3D_C601,25.213,-13.016,9.833,2,0
Aromatic,6VJD_C3D_C601,25.637,-9.862,6.836,1,1
Aromatic,6VPF_53Q_B601,26.192,-9.716,6.967,1,1
Aromatic,6VPF_53Q_B601,25.321,-12.891,10.315,2,0
Aromatic,6VPF_53Q_B601,22.496,-11.574,4.255,0,1
Aromatic,7NDO_RAL_B601,22.767,-12.224,6.188,0,1
Aromatic,7NDO_RAL_B601,22.484,-11.434,4.081,0,1
Aromatic,7NDO_RAL_B601,24.003,-13.755,9.885,2,0
Aromatic,7NDO_RAL_B601,26.475,-9.263,6.85,1,1
Aromatic,7RRX_7AI_B601,22.31,-11.433,4.283,0,1
Aromatic,7RRX_7AI_B601,27.479,-15.909,10.335,7,0
Aromatic,7RRX_7AI_B601,26.683,-9.632,6.552,1,1
Aromatic,7RRY_L84_C601,22.298,-11.532,3.937,0,1
Aromatic,7RRY_L84_C601,26.384,-9.252,10.549,3,0
Aromatic,7RRY_L84_C601,26.599,-9.601,6.413,1,1
Aromatic,7RRZ_77I_C601,26.479,-9.696,10.667,3,0
Aromatic,7RRZ_77I_C601,22.237,-11.519,3.966,0,1
Aromatic,7RRZ_77I_C601,26.21,-9.47,6.436,1,1
Aromatic,7RS0_7I9_C601,26.426,-8.903,6.749,1,1
Aromatic,7RS0_7I9_C601,22.197,-11.606,3.956,0,1
Aromatic,7RS1_7Q5_C601,26.785,-9.528,6.699,1,1
Aromatic,7RS1_7Q5_C601,22.142,-11.527,4.106,0,1
Aromatic,7RS1_7Q5_C601,26.38,-9.775,10.743,3,0
Aromatic,7RS2_7I5_C601,26.69,-9.552,6.511,1,1
Aromatic,7RS2_7I5_C601,22.083,-11.596,3.955,0,1
Aromatic,7RS2_7I5_C601,26.678,-9.28,10.546,3,0
Aromatic,7RS3_7OR_B604,22.387,-11.615,3.938,0,1
Aromatic,7RS3_7OR_B604,26.455,-9.485,6.24,1,1
Aromatic,7RS3_7OR_B604,26.427,-8.647,10.36,3,0
Aromatic,7RS3_7OR_B604,29.204,-3.641,4.619,5,0
Aromatic,7RS7_73I_A601,27.436,-11.086,6.401,1,1
Aromatic,7RS7_73I_A601,22.197,-11.749,3.828,0,1
Aromatic,7RS7_73I_A601,25.755,-9.296,11.795,3,0
Aromatic,7RS8_7EI_C601,22.119,-11.277,4.318,0,1
Aromatic,7RS8_7EI_C601,27.44,-16.182,9.792,7,0
Aromatic,7RS8_7EI_C601,26.203,-9.064,6.899,1,1
Aromatic,7RS9_7OI_C601,22.207,-11.523,4.152,0,1
Aromatic,7RS9_7OI_C601,26.414,-9.66,6.697,1,1
Aromatic,7UJ7_NYU_C901,22.532,-11.612,4.265,0,1
Aromatic,7UJ7_NYU_C901,26.026,-9.082,6.725,1,1
Aromatic,7UJF_R3V_C601,25.621,-9.802,6.861,1,1
Aromatic,7UJF_R3V_C601,22.49,-11.684,4.026,0,1
Aromatic,7UJF_R3V_C601,25.01,-12.929,9.805,2,0
Aromatic,7UJO_QYM_C601,22.61,-11.779,4.46,0,1
Aromatic,7UJO_QYM_C601,26.302,-9.433,6.725,1,1
Aromatic,7UJY_RL4_C601,25.598,-9.704,6.7,1,1
Aromatic,7UJY_RL4_C601,22.485,-11.631,3.921,0,1
Aromatic,7UJY_RL4_C601,25.195,-12.736,9.723,2,0
Aromatic,8DU8_TS7_B601,22.799,-11.596,3.824,0,1
Aromatic,8DU8_TS7_B601,25.993,-9.492,6.65,1,1
Aromatic,8DU8_TS7_B601,24.235,-15.744,9.454,6,0
Aromatic,8DUB_TTU_B601,22.699,-11.586,3.798,0,1
Aromatic,8DUB_TTU_B601,24.095,-15.824,9.342,6,0
Aromatic,8DUB_TTU_B601,25.94,-9.518,6.719,1,1
Aromatic,8DUC_TU9_A601,22.676,-11.679,3.781,0,1
Aromatic,8DUC_TU9_A601,24.593,-15.945,9.481,6,0
Aromatic,8DUC_TU9_A601,25.884,-9.681,6.664,1,1
Aromatic,8DUD_TV3_A601,22.53,-11.562,3.74,0,1
Aromatic,8DUD_TV3_A601,24.511,-15.771,9.565,6,0
Aromatic,8DUD_TV3_A601,25.785,-9.712,6.796,1,1
Aromatic,8DUK_TW6_C601,22.883,-11.662,3.946,0,1
Aromatic,8DUK_TW6_C601,24.213,-15.778,9.621,6,0
Aromatic,8DUK_TW6_C601,26.25,-9.59,6.532,1,1
Aromatic,8DV5_TX9_A601,22.744,-11.598,3.885,0,1
Aromatic,8DV5_TX9_A601,24.189,-15.749,9.564,6,0
Aromatic,8DV5_TX9_A601,25.878,-9.542,6.649,1,1
Aromatic,8DV7_TXK_B601,22.729,-11.619,3.884,0,1
Aromatic,8DV7_TXK_B601,24.203,-15.762,9.523,6,0
Aromatic,8DV7_TXK_B601,25.963,-9.528,6.655,1,1
Aromatic,8DV8_TZ3_A601,22.833,-11.585,3.806,0,1
Aromatic,8DV8_TZ3_A601,26.156,-9.686,6.631,1,1
Aromatic,8DV8_TZ3_A601,24.281,-15.689,9.592,6,0
Aromatic,8W03_OBT_C600,26.704,-9.773,6.536,1,1
Aromatic,8W03_OBT_C600,22.328,-11.505,4.293,0,1
Aromatic,8W03_OBT_C600,26.658,-16.575,9.928,7,0
Aromatic,9BU1_A1ASN_B601,22.682,-11.598,3.741,0,1
Aromatic,9BU1_A1ASN_B601,24.199,-15.734,9.556,6,0
Aromatic,9BU1_A1ASN_B601,25.726,-9.352,6.576,1,1
Hydrophobe,1XP1_AIH_A600,23.741,-13.154,7.121,0,1
Hydrophobe,1XP1_AIH_A600,22.354,-12.058,5.005,0,1
Hydrophobe,1XP1_AIH_A600,24.07,-12.917,8.581,0,1
Hydrophobe,1XP1_AIH_A600,25.39,-11.151,6.554,0,1
Hydrophobe,1XP1_AIH_A600,27.175,-2.401,5.627,1,0
Hydrophobe,1XP1_AIH_A600,25.88,-3.172,5.936,1,0
Hydrophobe,1XP6_AIU_A600,23.785,-13.103,7.156,0,1
Hydrophobe,1XP6_AIU_A600,22.402,-12.094,5.045,0,1
Hydrophobe,1XP6_AIU_A600,24.112,-12.875,8.623,0,1
Hydrophobe,1XP6_AIU_A600,25.432,-11.093,6.563,0,1
