family,ligand_id,x,y,z,cluster,kept
Aromatic,Z1198150037,2.274,-0.793,-0.736,0,1
Aromatic,3690-1011,2.41,-0.724,-0.738,0,1
Aromatic,OSSK_435001,2.41,-0.724,-0.738,0,1
Aromatic,STK051267,2.41,-0.724,-0.738,0,1
Aromatic,STL553215,2.406,-0.714,-0.733,0,1
Aromatic,OSSL_789714,2.514,-0.746,-0.794,0,1
Aromatic,Z2517097759,2.89,-0.687,-0.882,0,1
Aromatic,Z5872843793,2.937,-0.677,-0.894,0,1
Aromatic,STL562305,2.276,-0.782,-0.729,0,1
Aromatic,Z1558572494,2.889,-0.844,-0.988,0,1
Aromatic,Z2240803613,2.499,-0.816,-0.828,0,1
Aromatic,Z9308261204,2.485,-0.768,-0.796,0,1
Aromatic,Z5331825334,3.055,-0.752,-0.984,0,1
Aromatic,OSSL_789650,2.639,-0.703,-0.806,0,1
Aromatic,Z1198172584,2.874,-0.732,-0.908,0,1
Aromatic,MCULE-9278696945,3.308,-0.695,-1.037,0,1
Aromatic,MCULE-2640903763,2.668,-0.719,-0.828,0,1
Aromatic,Z2373839498,3.428,-0.622,-1.031,0,1
Aromatic,MCULE-1931732981,2.277,-0.794,-0.737,0,1
Aromatic,FCG1837466864,2.975,-0.686,-0.913,0,1
Aromatic,Z3770428479,2.819,-0.833,-0.956,0,1
Aromatic,Z3235143301,2.853,-0.737,-0.904,0,1
Aromatic,Z2380440630,2.835,-0.739,-0.897,0,1
Aromatic,MCULE-4609409020,2.227,-0.811,-0.731,0,1
Aromatic,MCULE-3270971174,2.787,-0.724,-0.872,0,1
Aromatic,MCULE-8195682194,2.335,-0.753,-0.73,0,1
Aromatic,Z1209979984,3.208,-0.702,-1.006,0,1
Aromatic,MCULE-1517104178,2.669,-0.72,-0.826,0,1
Aromatic,Z9478993253,2.895,-0.725,-0.91,0,1
Aromatic,Z3243815051,2.893,-0.768,-0.938,0,1
Aromatic,Z2298167235,2.387,-0.791,-0.774,0,1
Aromatic,MCULE-2253838370,2.939,-0.705,-0.913,0,1
Aromatic,Z1993626917,3.393,-0.763,-1.108,0,1
Aromatic,MCULE-9140680577,2.591,-0.859,-0.891,0,1
Aromatic,MCULE-8695927329,2.918,-0.803,-0.971,0,1
Aromatic,H050-0001,2.238,-0.482,-0.305,0,1
Aromatic,H050-0001,3.7,-0.676,-2.131,0,1
LumpedHydrophobe,MCULE-8695927329,1.957,0.731,1.779,0,0
LumpedHydrophobe,H050-0001,2.238,-0.482,-0.305,0,0
LumpedHydrophobe,H050-0001,0.976,-0.34,1.473,0,0
