family,ligand_id,x,y,z,cluster,kept
Acceptor,9BUY_A1ASM_R504,-32.242,10.621,7.056,2,1
Acceptor,9BUY_A1ASM_R504,-34.977,1.844,9.687,1,0
Acceptor,9BUY_A1ASM_R504,-26.723,8.283,6.66,0,1
Acceptor,9LW5_LDP_R401,-26.148,9.121,6.154,0,1
Acceptor,9LW5_LDP_R401,-25.984,11.724,5.521,3,1
PosIonizable,4LDE_P0G_A1401,-33.014,8.224,7.247,0,1
PosIonizable,4LDL_XQC_A1401,-33.037,8.023,7.738,0,1
PosIonizable,4LDO_ALE_A1402,-33.066,7.72,7.632,0,1
PosIonizable,6MXT_K5Y_A1401,-32.882,8.293,7.431,0,1
PosIonizable,7DHI_68H_R401,-33.207,8.383,7.292,0,1
PosIonizable,7XK9_GJ6_A1401,-32.91,7.827,7.476,0,1
PosIonizable,8GG0_G1I_R501,-32.414,7.681,7.372,0,1
PosIonizable,8JJ8_H98_F501,-33.166,8.208,6.937,0,1
PosIonizable,8JJL_DZQ_A501,-32.92,8.479,7.233,0,1
PosIonizable,9BUY_A1ASM_R504,-33.092,8.262,7.237,0,1
PosIonizable,9LW5_LDP_R401,-32.991,10.344,8.109,1,0
Aromatic,4LDE_P0G_A1401,-35.153,4.063,8.793,1,0
Aromatic,4LDE_P0G_A1401,-28.725,10.755,6.453,0,1
Aromatic,4LDL_XQC_A1401,-35.101,3.492,8.771,1,0
Aromatic,4LDL_XQC_A1401,-28.963,10.75,6.629,0,1
Aromatic,4LDO_ALE_A1402,-29.025,10.422,6.502,0,1
Aromatic,6MXT_K5Y_A1401,-29.264,-0.066,13.045,2,0
Aromatic,6MXT_K5Y_A1401,-28.579,10.543,6.406,0,1
Aromatic,7DHI_68H_R401,-28.931,10.806,6.566,0,1
Aromatic,7XK9_GJ6_A1401,-28.954,10.777,6.638,0,1
Aromatic,8GG0_G1I_R501,-28.391,10.917,6.438,0,1
Aromatic,8JJ8_H98_F501,-34.57,3.809,8.788,1,0
Aromatic,8JJ8_H98_F501,-28.892,10.827,6.407,0,1
Aromatic,8JJL_DZQ_A501,-28.494,10.953,6.229,0,1
Aromatic,8JJL_DZQ_A501,-34.34,3.678,8.541,1,0
Aromatic,9BUY_A1ASM_R504,-28.668,10.261,6.481,0,1
Aromatic,9BUY_A1ASM_R504,-29.219,-0.712,13.302,2,0
Aromatic,9LW5_LDP_R401,-28.412,10.761,6.283,0,1
Hydrophobe,4LDE_P0G_A1401,-35.224,4.046,7.405,0,1
Hydrophobe,4LDE_P0G_A1401,-34.948,5.233,8.075,0,1
Hydrophobe,4LDE_P0G_A1401,-29.917,10.261,6.999,1,1
Hydrophobe,4LDE_P0G_A1401,-34.739,6.532,7.328,0,1
Hydrophobe,4LDL_XQC_A1401,-34.898,4.845,8.493,0,1
Hydrophobe,4LDL_XQC_A1401,-30.149,10.321,7.215,1,1
Hydrophobe,4LDL_XQC_A1401,-34.695,6.322,8.213,0,1
Hydrophobe,4LDO_ALE_A1402,-30.172,9.945,7.124,1,1
Hydrophobe,6MXT_K5Y_A1401,-29.526,0.551,11.822,2,0
Hydrophobe,6MXT_K5Y_A1401,-29.792,10.215,6.989,1,1
Hydrophobe,6MXT_K5Y_A1401,-27.466,9.717,6.59,1,1
Hydrophobe,6MXT_K5Y_A1401,-29.789,1.159,10.6,2,0
Hydrophobe,6MXT_K5Y_A1401,-31.182,0.742,10.109,2,0
Hydrophobe,6MXT_K5Y_A1401,-32.255,1.337,11.026,2,0
Hydrophobe,6MXT_K5Y_A1401,-35.572,2.918,8.013,0,1
Hydrophobe,6MXT_K5Y_A1401,-34.823,4.232,8.251,0,1
Hydrophobe,6MXT_K5Y_A1401,-35.128,5.212,7.114,0,1
Hydrophobe,6MXT_K5Y_A1401,-34.719,6.628,7.524,0,1
Hydrophobe,7DHI_68H_R401,-27.854,9.921,6.677,1,1
Hydrophobe,7DHI_68H_R401,-30.148,10.439,7.052,1,1
Hydrophobe,7XK9_GJ6_A1401,-29.02,9.451,7.078,1,1
Hydrophobe,7XK9_GJ6_A1401,-30.109,10.307,7.291,1,1
Hydrophobe,7XK9_GJ6_A1401,-29.076,8.025,7.555,1,1
Hydrophobe,7XK9_GJ6_A1401,-30.466,7.431,7.441,1,1
Hydrophobe,7XK9_GJ6_A1401,-34.979,6.696,6.842,0,1
Hydrophobe,7XK9_GJ6_A1401,-32.811,6.019,5.802,0,1
Hydrophobe,7XK9_GJ6_A1401,-30.042,11.608,6.796,1,1
Hydrophobe,7XK9_GJ6_A1401,-28.897,12.087,6.186,1,1
Hydrophobe,8GG0_G1I_R501,-28.481,9.524,6.691,1,1
Hydrophobe,8GG0_G1I_R501,-29.601,10.342,6.955,1,1
Hydrophobe,8JJ8_H98_F501,-34.649,5.069,8.19,0,1
Hydrophobe,8JJ8_H98_F501,-30.089,10.346,6.932,1,1
Hydrophobe,8JJ8_H98_F501,-34.739,6.458,7.534,0,1
Hydrophobe,8JJL_DZQ_A501,-29.722,10.536,6.771,1,1
Hydrophobe,8JJL_DZQ_A501,-34.285,5.037,8.246,0,1
Hydrophobe,8JJL_DZQ_A501,-34.237,6.542,7.927,0,1
Hydrophobe,9BUY_A1ASM_R504,-29.906,10.075,7.076,1,1
Hydrophobe,9BUY_A1ASM_R504,-29.788,0.071,12.298,2,0
Hydrophobe,9BUY_A1ASM_R504,-33.861,5.991,7.86,0,1
Hydrophobe,9BUY_A1ASM_R504,-32.995,0.91,10.74,2,0
Hydrophobe,9BUY_A1ASM_R504,-31.622,0.22,10.465,2,0
Hydrophobe,9BUY_A1ASM_R504,-36.452,3.658,8.976,0,1
Hydrophobe,9BUY_A1ASM_R504,-35.318,5.542,7.612,0,1
Hydrophobe,9BUY_A1ASM_R504,-36.042,5.172,8.922,0,1
Hydrophobe,9BUY_A1ASM_R504,-30.431,0.951,11.167,2,0
Hydrophobe,9LW5_LDP_R401,-29.601,10.262,6.648,1,1
Hydrophobe,9LW5_LDP_R401,-30.892,9.698,7.065,1,1
